FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-08-23 00:00:22,48.920517,28.685484,3553,73,2603,877,75,1,38,36
4908,,Volynska,Ukraine,2020-08-23 00:00:22,51.190885,24.870603,5052,109,3656,1287,63,1,59,3
4913,,Dnipropetrovska,Ukraine,2020-08-23 00:00:22,48.301142,34.844169,1932,41,1184,707,38,0,8,30
4912,,Donetska,Ukraine,2020-08-23 00:00:22,48.047635,37.674086,1215,19,855,341,32,2,8,22
4914,,Zhytomyrskа,Ukraine,2020-08-23 00:00:22,50.639546,28.475602,2734,57,1728,949,39,2,12,25
4915,,Zakarpatska,Ukraine,2020-08-23 00:00:22,48.403718,23.275854,6885,246,2944,3695,114,3,0,111
4891,,Zaporizka,Ukraine,2020-08-23 00:00:22,47.26706,35.700061,1287,24,767,496,53,0,0,53
4892,,Ivano-Frankivska,Ukraine,2020-08-23 00:00:22,48.701932,24.619344,7631,188,3003,4440,169,3,18,148
4910,,Kyivska,Ukraine,2020-08-23 00:00:22,50.299214,30.455333,4881,84,3303,1494,76,1,30,45
4893,,Kirovohradska,Ukraine,2020-08-23 00:00:22,48.472378,32.081666,756,45,673,38,5,0,3,2
4894,,Luhanska,Ukraine,2020-08-23 00:00:22,48.985624,39.018116,232,1,149,82,19,0,9,10
4895,,Lvivska,Ukraine,2020-08-23 00:00:22,49.717422,23.916561,12965,350,3730,8885,172,3,79,90
4896,,Mykolaivska,Ukraine,2020-08-23 00:00:22,47.438413,31.778998,938,18,537,383,26,0,13,13
4909,Kyiv,Kyivska,Ukraine,2020-08-23 00:00:22,50.448668,30.547911,11507,165,3682,7660,179,7,76,96
4911,,Odeska,Ukraine,2020-08-23 00:00:22,46.518829,30.602712,5788,86,1689,4013,210,1,27,182
4897,,Poltavska,Ukraine,2020-08-23 00:00:22,49.732656,33.778584,636,16,448,172,22,0,7,15
4898,,Rivnenska,Ukraine,2020-08-23 00:00:22,51.039594,26.391115,8383,116,6002,2265,145,1,60,84
4899,,Sumska,Ukraine,2020-08-23 00:00:22,51.10612,34.12381,1145,20,510,615,21,2,9,10
4900,,Ternopilska,Ukraine,2020-08-23 00:00:22,49.402088,25.64818,4507,51,2813,1643,206,0,99,107
4901,,Kharkivska,Ukraine,2020-08-23 00:00:22,49.615098,36.504888,7324,177,2770,4377,291,4,16,271
4902,,Khersonska,Ukraine,2020-08-23 00:00:22,46.673984,33.53598,332,7,234,91,3,0,5,-2
4903,,Khmelnytska,Ukraine,2020-08-23 00:00:22,49.507456,26.929458,1904,38,1202,664,76,1,29,46
4904,,Cherkaska,Ukraine,2020-08-23 00:00:22,49.260159,31.352536,1248,37,883,328,29,0,10,19
4905,,Chernivetska,Ukraine,2020-08-23 00:00:22,48.268275,25.976996,8713,254,5806,2653,208,5,42,161
4906,,Chernihivska,Ukraine,2020-08-23 00:00:22,51.355018,32.004509,1423,22,564,837,57,0,0,57
