FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-25 00:00:20,48.920517,28.685484,100344,2559,81954,15831,659,23,722,-86
4908,,Volynska,Ukraine,2021-11-25 00:00:20,51.190885,24.870603,91092,1886,75947,13259,581,10,496,75
4913,,Dnipropetrovska,Ukraine,2021-11-25 00:00:20,48.301142,34.844169,227844,7477,185862,34505,674,61,3030,-2417
4912,,Donetska,Ukraine,2021-11-25 00:00:20,48.047635,37.674086,149797,4404,132260,13133,948,24,1345,-421
4914,,Zhytomyrskа,Ukraine,2021-11-25 00:00:20,50.639546,28.475602,131064,2918,112881,15265,341,10,1478,-1147
4915,,Zakarpatska,Ukraine,2021-11-25 00:00:20,48.403718,23.275854,77705,1984,66253,9468,403,16,207,180
4891,,Zaporizka,Ukraine,2021-11-25 00:00:20,47.26706,35.700061,166989,4158,135849,26982,906,26,1468,-588
4892,,Ivano-Frankivska,Ukraine,2021-11-25 00:00:20,48.701932,24.619344,119072,2788,100770,15514,525,20,495,10
4910,,Kyivska,Ukraine,2021-11-25 00:00:20,50.299214,30.455333,169990,4009,146362,19619,795,38,863,-106
4893,,Kirovohradska,Ukraine,2021-11-25 00:00:20,48.472378,32.081666,28484,1177,23226,4081,162,10,162,-10
4894,,Luhanska,Ukraine,2021-11-25 00:00:20,48.985624,39.018116,56152,1921,46467,7764,336,18,1229,-911
4895,,Lvivska,Ukraine,2021-11-25 00:00:20,49.717422,23.916561,205388,5312,170872,29204,511,45,4096,-3630
4896,,Mykolaivska,Ukraine,2021-11-25 00:00:20,47.438413,31.778998,105234,2926,91107,11201,556,26,1103,-573
4909,Kyiv,Kyivska,Ukraine,2021-11-25 00:00:20,50.448668,30.547911,291437,7284,248928,35225,1743,35,1504,204
4911,,Odeska,Ukraine,2021-11-25 00:00:20,46.518829,30.602712,225052,5058,175494,44500,491,16,1521,-1046
4897,,Poltavska,Ukraine,2021-11-25 00:00:20,49.732656,33.778584,121755,3045,98909,19801,1060,32,1316,-288
4898,,Rivnenska,Ukraine,2021-11-25 00:00:20,51.039594,26.391115,117871,1993,104933,10945,619,8,738,-127
4899,,Sumska,Ukraine,2021-11-25 00:00:20,51.10612,34.12381,122651,2468,107468,12715,324,21,1165,-862
4900,,Ternopilska,Ukraine,2021-11-25 00:00:20,49.402088,25.64818,100662,1905,89775,8982,275,10,546,-281
4901,,Kharkivska,Ukraine,2021-11-25 00:00:20,49.615098,36.504888,232109,5460,197914,28735,562,43,1372,-853
4902,,Khersonska,Ukraine,2021-11-25 00:00:20,46.673984,33.53598,75205,2423,53552,19230,223,21,847,-645
4903,,Khmelnytska,Ukraine,2021-11-25 00:00:20,49.507456,26.929458,134821,2862,116099,15860,808,16,897,-105
4904,,Cherkaska,Ukraine,2021-11-25 00:00:20,49.260159,31.352536,115327,2085,97276,15966,518,31,740,-253
4905,,Chernivetska,Ukraine,2021-11-25 00:00:20,48.268275,25.976996,114671,2762,94425,17484,173,6,794,-627
4906,,Chernihivska,Ukraine,2021-11-25 00:00:20,51.355018,32.004509,86745,2049,71058,13638,132,29,910,-807
