FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-08-24 00:00:19,48.920517,28.685484,3592,73,2636,883,39,0,33,6
4908,,Volynska,Ukraine,2020-08-24 00:00:19,51.190885,24.870603,5102,110,3656,1336,50,1,0,49
4913,,Dnipropetrovska,Ukraine,2020-08-24 00:00:19,48.301142,34.844169,1966,42,1192,732,34,1,8,25
4912,,Donetska,Ukraine,2020-08-24 00:00:19,48.047635,37.674086,1234,19,855,360,19,0,0,19
4914,,Zhytomyrskа,Ukraine,2020-08-24 00:00:19,50.639546,28.475602,2821,60,1728,1033,87,3,0,84
4915,,Zakarpatska,Ukraine,2020-08-24 00:00:19,48.403718,23.275854,6987,247,3018,3722,102,1,74,27
4891,,Zaporizka,Ukraine,2020-08-24 00:00:19,47.26706,35.700061,1331,24,767,540,44,0,0,44
4892,,Ivano-Frankivska,Ukraine,2020-08-24 00:00:19,48.701932,24.619344,7805,190,3011,4604,174,2,8,164
4910,,Kyivska,Ukraine,2020-08-24 00:00:19,50.299214,30.455333,4952,84,3321,1547,71,0,18,53
4893,,Kirovohradska,Ukraine,2020-08-24 00:00:19,48.472378,32.081666,764,45,674,45,8,0,1,7
4894,,Luhanska,Ukraine,2020-08-24 00:00:19,48.985624,39.018116,243,1,153,89,11,0,4,7
4895,,Lvivska,Ukraine,2020-08-24 00:00:19,49.717422,23.916561,13111,354,3778,8979,146,4,48,94
4896,,Mykolaivska,Ukraine,2020-08-24 00:00:19,47.438413,31.778998,981,18,538,425,43,0,1,42
4909,Kyiv,Kyivska,Ukraine,2020-08-24 00:00:19,50.448668,30.547911,11814,167,3766,7881,307,2,84,221
4911,,Odeska,Ukraine,2020-08-24 00:00:19,46.518829,30.602712,5909,88,1689,4132,121,2,0,119
4897,,Poltavska,Ukraine,2020-08-24 00:00:19,49.732656,33.778584,642,16,449,177,6,0,1,5
4898,,Rivnenska,Ukraine,2020-08-24 00:00:19,51.039594,26.391115,8460,119,6029,2312,77,3,27,47
4899,,Sumska,Ukraine,2020-08-24 00:00:19,51.10612,34.12381,1165,20,511,634,20,0,1,19
4900,,Ternopilska,Ukraine,2020-08-24 00:00:19,49.402088,25.64818,4626,54,2820,1752,119,3,7,109
4901,,Kharkivska,Ukraine,2020-08-24 00:00:19,49.615098,36.504888,7493,180,2899,4414,169,3,129,37
4902,,Khersonska,Ukraine,2020-08-24 00:00:19,46.673984,33.53598,334,7,236,91,2,0,2,0
4903,,Khmelnytska,Ukraine,2020-08-24 00:00:19,49.507456,26.929458,1946,38,1202,706,42,0,0,42
4904,,Cherkaska,Ukraine,2020-08-24 00:00:19,49.260159,31.352536,1286,37,891,358,38,0,8,30
4905,,Chernivetska,Ukraine,2020-08-24 00:00:19,48.268275,25.976996,8926,256,5852,2818,213,2,46,165
4906,,Chernihivska,Ukraine,2020-08-24 00:00:19,51.355018,32.004509,1468,22,564,882,45,0,0,45
