FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-10-11 00:00:19,48.920517,28.685484,77608,1831,72148,3629,202,1,104,97
4908,,Volynska,Ukraine,2021-10-11 00:00:19,51.190885,24.870603,68933,1296,62605,5032,197,4,102,91
4913,,Dnipropetrovska,Ukraine,2021-10-11 00:00:19,48.301142,34.844169,158390,5033,138706,14651,838,16,484,338
4912,,Donetska,Ukraine,2021-10-11 00:00:19,48.047635,37.674086,108597,2751,95472,10374,819,0,126,693
4914,,Zhytomyrskа,Ukraine,2021-10-11 00:00:19,50.639546,28.475602,98889,2033,89751,7105,607,15,0,592
4915,,Zakarpatska,Ukraine,2021-10-11 00:00:19,48.403718,23.275854,64913,1656,61255,2002,52,1,0,51
4891,,Zaporizka,Ukraine,2021-10-11 00:00:19,47.26706,35.700061,120099,2751,106382,10966,836,0,50,786
4892,,Ivano-Frankivska,Ukraine,2021-10-11 00:00:19,48.701932,24.619344,94284,2253,88253,3778,220,3,97,120
4910,,Kyivska,Ukraine,2021-10-11 00:00:19,50.299214,30.455333,137925,2946,128487,6492,237,1,54,182
4893,,Kirovohradska,Ukraine,2021-10-11 00:00:19,48.472378,32.081666,22446,906,20345,1195,105,1,4,100
4894,,Luhanska,Ukraine,2021-10-11 00:00:19,48.985624,39.018116,37768,1193,29346,7229,167,2,30,135
4895,,Lvivska,Ukraine,2021-10-11 00:00:19,49.717422,23.916561,158090,4041,138400,15649,468,14,228,226
4896,,Mykolaivska,Ukraine,2021-10-11 00:00:19,47.438413,31.778998,76703,2012,71173,3518,339,2,83,254
4909,Kyiv,Kyivska,Ukraine,2021-10-11 00:00:19,50.448668,30.547911,240043,5530,222641,11872,320,14,216,90
4911,,Odeska,Ukraine,2021-10-11 00:00:19,46.518829,30.602712,162553,3421,143047,16085,1010,24,186,800
4897,,Poltavska,Ukraine,2021-10-11 00:00:19,49.732656,33.778584,85272,1980,78821,4471,174,0,2,172
4898,,Rivnenska,Ukraine,2021-10-11 00:00:19,51.039594,26.391115,88567,1333,82164,5070,158,7,2,149
4899,,Sumska,Ukraine,2021-10-11 00:00:19,51.10612,34.12381,88184,1498,80229,6457,452,6,55,391
4900,,Ternopilska,Ukraine,2021-10-11 00:00:19,49.402088,25.64818,80103,1380,73467,5256,406,7,135,264
4901,,Kharkivska,Ukraine,2021-10-11 00:00:19,49.615098,36.504888,176565,4138,152946,19481,1783,30,201,1552
4902,,Khersonska,Ukraine,2021-10-11 00:00:19,46.673984,33.53598,46755,1392,38708,6655,567,0,85,482
4903,,Khmelnytska,Ukraine,2021-10-11 00:00:19,49.507456,26.929458,100125,2102,90968,7055,526,2,58,466
4904,,Cherkaska,Ukraine,2021-10-11 00:00:19,49.260159,31.352536,90284,1407,83127,5750,169,0,49,120
4905,,Chernivetska,Ukraine,2021-10-11 00:00:19,48.268275,25.976996,94546,2139,83693,8714,525,10,201,314
4906,,Chernihivska,Ukraine,2021-10-11 00:00:19,51.355018,32.004509,63615,1471,58293,3851,167,2,29,136
