FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-29 00:00:18,48.920517,28.685484,103385,2656,83891,16838,548,25,302,221
4908,,Volynska,Ukraine,2021-11-29 00:00:18,51.190885,24.870603,92999,1937,77963,13099,230,10,174,46
4913,,Dnipropetrovska,Ukraine,2021-11-29 00:00:18,48.301142,34.844169,231323,7782,195963,27578,698,69,2384,-1755
4912,,Donetska,Ukraine,2021-11-29 00:00:18,48.047635,37.674086,153100,4502,137600,10998,365,9,657,-301
4914,,Zhytomyrskа,Ukraine,2021-11-29 00:00:18,50.639546,28.475602,132911,2971,115750,14190,334,13,216,105
4915,,Zakarpatska,Ukraine,2021-11-29 00:00:18,48.403718,23.275854,79523,2028,67706,9789,235,7,251,-23
4891,,Zaporizka,Ukraine,2021-11-29 00:00:18,47.26706,35.700061,170180,4300,140921,24959,415,37,529,-151
4892,,Ivano-Frankivska,Ukraine,2021-11-29 00:00:18,48.701932,24.619344,120546,2856,102158,15532,249,5,78,166
4910,,Kyivska,Ukraine,2021-11-29 00:00:18,50.299214,30.455333,172554,4128,149151,19275,433,6,218,209
4893,,Kirovohradska,Ukraine,2021-11-29 00:00:18,48.472378,32.081666,29213,1217,23642,4354,176,10,50,116
4894,,Luhanska,Ukraine,2021-11-29 00:00:18,48.985624,39.018116,56823,1970,49227,5626,28,4,167,-143
4895,,Lvivska,Ukraine,2021-11-29 00:00:18,49.717422,23.916561,208337,5425,179449,23463,306,16,580,-290
4896,,Mykolaivska,Ukraine,2021-11-29 00:00:18,47.438413,31.778998,107022,2992,94229,9801,381,12,608,-239
4909,Kyiv,Kyivska,Ukraine,2021-11-29 00:00:18,50.448668,30.547911,296742,7448,253383,35911,549,31,281,237
4911,,Odeska,Ukraine,2021-11-29 00:00:18,46.518829,30.602712,227375,5161,177766,44448,223,21,322,-120
4897,,Poltavska,Ukraine,2021-11-29 00:00:18,49.732656,33.778584,124877,3154,102707,19016,298,17,65,216
4898,,Rivnenska,Ukraine,2021-11-29 00:00:18,51.039594,26.391115,119836,2033,107714,10089,137,6,204,-73
4899,,Sumska,Ukraine,2021-11-29 00:00:18,51.10612,34.12381,124524,2533,110781,11210,286,12,401,-127
4900,,Ternopilska,Ukraine,2021-11-29 00:00:18,49.402088,25.64818,101829,1929,91487,8413,233,3,188,42
4901,,Kharkivska,Ukraine,2021-11-29 00:00:18,49.615098,36.504888,234221,5609,202594,26018,229,34,1227,-1032
4902,,Khersonska,Ukraine,2021-11-29 00:00:18,46.673984,33.53598,76073,2481,56046,17546,76,22,252,-198
4903,,Khmelnytska,Ukraine,2021-11-29 00:00:18,49.507456,26.929458,137314,2923,119307,15084,408,6,468,-66
4904,,Cherkaska,Ukraine,2021-11-29 00:00:18,49.260159,31.352536,117199,2183,99577,15439,205,12,256,-63
4905,,Chernivetska,Ukraine,2021-11-29 00:00:18,48.268275,25.976996,115474,2800,98160,14514,135,11,310,-186
4906,,Chernihivska,Ukraine,2021-11-29 00:00:18,51.355018,32.004509,88643,2099,73065,13479,306,2,82,222
