FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-05-17 16:53:29,48.920517,28.685484,425,3,145,277,8,0,18,-10
4908,,Volynska,Ukraine,2020-05-17 16:53:29,51.190885,24.870603,307,6,64,237,27,0,4,23
4913,,Dnipropetrovska,Ukraine,2020-05-17 16:53:29,48.301142,34.844169,364,3,63,298,17,0,40,-23
4912,,Donetska,Ukraine,2020-05-17 16:53:29,48.047635,37.674086,70,1,12,57,2,0,2,0
4914,,Zhytomyrskа,Ukraine,2020-05-17 16:53:29,50.639546,28.475602,390,10,23,357,16,0,2,14
4915,,Zakarpatska,Ukraine,2020-05-17 16:53:29,48.403718,23.275854,432,9,53,370,13,0,5,8
4891,,Zaporizka,Ukraine,2020-05-17 16:53:29,47.26706,35.700061,260,5,71,184,17,0,9,8
4892,,Ivano-Frankivska,Ukraine,2020-05-17 16:53:29,48.701932,24.619344,899,51,72,776,37,1,0,36
4910,,Kyivska,Ukraine,2020-05-17 16:53:29,50.299214,30.455333,694,17,74,603,30,2,1,27
4893,,Kirovohradska,Ukraine,2020-05-17 16:53:29,48.472378,32.081666,392,19,114,259,1,1,14,-14
4894,,Luhanska,Ukraine,2020-05-17 16:53:29,48.985624,39.018116,35,0,5,30,2,0,1,1
4895,,Lvivska,Ukraine,2020-05-17 16:53:29,49.717422,23.916561,454,14,87,353,24,0,10,14
4896,,Mykolaivska,Ukraine,2020-05-17 16:53:29,47.438413,31.778998,126,2,6,118,0,0,1,-1
4909,Kyiv,Kyivska,Ukraine,2020-05-17 16:53:29,50.448668,30.547911,1453,25,80,1348,52,0,5,47
4911,,Odeska,Ukraine,2020-05-17 16:53:29,46.518829,30.602712,296,3,17,276,19,0,2,17
4897,,Poltavska,Ukraine,2020-05-17 16:53:29,49.732656,33.778584,211,7,22,182,8,1,1,6
4898,,Rivnenska,Ukraine,2020-05-17 16:53:29,51.039594,26.391115,658,11,62,585,21,0,3,18
4899,,Sumska,Ukraine,2020-05-17 16:53:29,51.10612,34.12381,103,4,62,37,1,0,5,-4
4900,,Ternopilska,Ukraine,2020-05-17 16:53:29,49.402088,25.64818,793,14,93,686,14,0,15,-1
4901,,Kharkivska,Ukraine,2020-05-17 16:53:29,49.615098,36.504888,274,4,26,244,25,0,6,19
4902,,Khersonska,Ukraine,2020-05-17 16:53:29,46.673984,33.53598,120,2,44,74,9,0,9,0
4903,,Khmelnytska,Ukraine,2020-05-17 16:53:29,49.507456,26.929458,92,5,26,61,10,0,6,4
4904,,Cherkaska,Ukraine,2020-05-17 16:53:29,49.260159,31.352536,296,9,63,224,6,1,3,2
4905,,Chernivetska,Ukraine,2020-05-17 16:53:29,48.268275,25.976996,1667,44,123,1500,96,5,13,78
4906,,Chernihivska,Ukraine,2020-05-17 16:53:29,51.355018,32.004509,50,4,6,40,0,0,0,0
