FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-08-12 00:00:19,48.920517,28.685484,3002,63,2263,676,17,1,28,-12
4908,,Volynska,Ukraine,2020-08-12 00:00:19,51.190885,24.870603,4375,94,3196,1085,48,1,33,14
4913,,Dnipropetrovska,Ukraine,2020-08-12 00:00:19,48.301142,34.844169,1571,35,1146,390,0,2,14,-16
4912,,Donetska,Ukraine,2020-08-12 00:00:19,48.047635,37.674086,982,13,763,206,6,0,19,-13
4914,,Zhytomyrskа,Ukraine,2020-08-12 00:00:19,50.639546,28.475602,2178,46,1553,579,24,3,29,-8
4915,,Zakarpatska,Ukraine,2020-08-12 00:00:19,48.403718,23.275854,5875,223,2508,3144,66,1,11,54
4891,,Zaporizka,Ukraine,2020-08-12 00:00:19,47.26706,35.700061,959,22,659,278,6,0,7,-1
4892,,Ivano-Frankivska,Ukraine,2020-08-12 00:00:19,48.701932,24.619344,5911,158,2286,3467,114,2,83,29
4910,,Kyivska,Ukraine,2020-08-12 00:00:19,50.299214,30.455333,4239,70,2970,1199,42,1,8,33
4893,,Kirovohradska,Ukraine,2020-08-12 00:00:19,48.472378,32.081666,725,39,653,33,1,0,4,-3
4894,,Luhanska,Ukraine,2020-08-12 00:00:19,48.985624,39.018116,157,1,116,40,2,0,0,2
4895,,Lvivska,Ukraine,2020-08-12 00:00:19,49.717422,23.916561,11142,309,2949,7884,161,4,13,144
4896,,Mykolaivska,Ukraine,2020-08-12 00:00:19,47.438413,31.778998,729,18,489,222,13,1,6,6
4909,Kyiv,Kyivska,Ukraine,2020-08-12 00:00:19,50.448668,30.547911,9687,147,3247,6293,123,0,33,90
4911,,Odeska,Ukraine,2020-08-12 00:00:19,46.518829,30.602712,4364,73,1442,2849,134,2,39,93
4897,,Poltavska,Ukraine,2020-08-12 00:00:19,49.732656,33.778584,503,15,358,130,6,0,5,1
4898,,Rivnenska,Ukraine,2020-08-12 00:00:19,51.039594,26.391115,7018,105,5352,1561,95,1,66,28
4899,,Sumska,Ukraine,2020-08-12 00:00:19,51.10612,34.12381,702,10,417,275,3,1,13,-11
4900,,Ternopilska,Ukraine,2020-08-12 00:00:19,49.402088,25.64818,3375,44,2168,1163,51,3,76,-28
4901,,Kharkivska,Ukraine,2020-08-12 00:00:19,49.615098,36.504888,5030,146,2532,2352,129,2,20,107
4902,,Khersonska,Ukraine,2020-08-12 00:00:19,46.673984,33.53598,271,5,213,53,2,1,0,1
4903,,Khmelnytska,Ukraine,2020-08-12 00:00:19,49.507456,26.929458,1376,30,1045,301,8,1,8,-1
4904,,Cherkaska,Ukraine,2020-08-12 00:00:19,49.260159,31.352536,1039,37,779,223,3,0,9,-6
4905,,Chernivetska,Ukraine,2020-08-12 00:00:19,48.268275,25.976996,6867,230,5266,1371,90,2,51,37
4906,,Chernihivska,Ukraine,2020-08-12 00:00:19,51.355018,32.004509,1038,18,564,456,14,0,0,14
