FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-09-23 00:00:20,48.920517,28.685484,5377,102,3563,1712,55,1,70,-16
4908,,Volynska,Ukraine,2020-09-23 00:00:20,51.190885,24.870603,7031,149,4865,2017,95,3,58,34
4913,,Dnipropetrovska,Ukraine,2020-09-23 00:00:20,48.301142,34.844169,4218,91,2231,1896,100,2,213,-115
4912,,Donetska,Ukraine,2020-09-23 00:00:20,48.047635,37.674086,2505,52,1018,1435,25,9,20,-4
4914,,Zhytomyrskа,Ukraine,2020-09-23 00:00:20,50.639546,28.475602,5121,92,2679,2350,62,1,190,-129
4915,,Zakarpatska,Ukraine,2020-09-23 00:00:20,48.403718,23.275854,9265,293,4139,4833,76,1,29,46
4891,,Zaporizka,Ukraine,2020-09-23 00:00:20,47.26706,35.700061,3034,44,1132,1858,100,2,35,63
4892,,Ivano-Frankivska,Ukraine,2020-09-23 00:00:20,48.701932,24.619344,12675,284,5571,6820,137,4,165,-32
4910,,Kyivska,Ukraine,2020-09-23 00:00:20,50.299214,30.455333,8020,161,4999,2860,140,2,30,108
4893,,Kirovohradska,Ukraine,2020-09-23 00:00:20,48.472378,32.081666,1005,54,792,159,12,0,5,7
4894,,Luhanska,Ukraine,2020-09-23 00:00:20,48.985624,39.018116,767,6,417,344,8,1,16,-9
4895,,Lvivska,Ukraine,2020-09-23 00:00:20,49.717422,23.916561,18793,527,6188,12078,275,1,74,200
4896,,Mykolaivska,Ukraine,2020-09-23 00:00:20,47.438413,31.778998,2572,63,841,1668,21,0,22,-1
4909,Kyiv,Kyivska,Ukraine,2020-09-23 00:00:20,50.448668,30.547911,20028,325,5929,13774,270,7,61,202
4911,,Odeska,Ukraine,2020-09-23 00:00:20,46.518829,30.602712,11843,165,2477,9201,233,5,50,178
4897,,Poltavska,Ukraine,2020-09-23 00:00:20,49.732656,33.778584,1575,34,727,814,41,1,4,36
4898,,Rivnenska,Ukraine,2020-09-23 00:00:20,51.039594,26.391115,11353,151,8859,2343,111,0,140,-29
4899,,Sumska,Ukraine,2020-09-23 00:00:20,51.10612,34.12381,3184,52,1382,1750,67,1,67,-1
4900,,Ternopilska,Ukraine,2020-09-23 00:00:20,49.402088,25.64818,11732,141,5398,6193,293,2,274,17
4901,,Kharkivska,Ukraine,2020-09-23 00:00:20,49.615098,36.504888,15505,308,4248,10949,372,7,0,365
4902,,Khersonska,Ukraine,2020-09-23 00:00:20,46.673984,33.53598,837,20,460,357,19,0,18,1
4903,,Khmelnytska,Ukraine,2020-09-23 00:00:20,49.507456,26.929458,4937,95,2103,2739,114,2,43,69
4904,,Cherkaska,Ukraine,2020-09-23 00:00:20,49.260159,31.352536,3145,49,1447,1649,49,1,40,8
4905,,Chernivetska,Ukraine,2020-09-23 00:00:20,48.268275,25.976996,13304,338,7652,5314,139,6,47,86
4906,,Chernihivska,Ukraine,2020-09-23 00:00:20,51.355018,32.004509,3411,46,784,2581,70,0,46,24
