FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-12-17 00:00:19,48.920517,28.685484,20093,346,12244,7503,116,4,187,-75
4908,,Volynska,Ukraine,2020-12-17 00:00:19,51.190885,24.870603,28923,475,22038,6410,396,1,453,-58
4913,,Dnipropetrovska,Ukraine,2020-12-17 00:00:19,48.301142,34.844169,50316,1176,37145,11995,355,21,873,-539
4912,,Donetska,Ukraine,2020-12-17 00:00:19,48.047635,37.674086,30466,626,20377,9463,404,9,759,-364
4914,,Zhytomyrskа,Ukraine,2020-12-17 00:00:19,50.639546,28.475602,34611,586,26572,7453,100,9,800,-709
4915,,Zakarpatska,Ukraine,2020-12-17 00:00:19,48.403718,23.275854,26432,593,19768,6071,151,5,276,-130
4891,,Zaporizka,Ukraine,2020-12-17 00:00:19,47.26706,35.700061,43835,425,13178,30232,801,29,953,-181
4892,,Ivano-Frankivska,Ukraine,2020-12-17 00:00:19,48.701932,24.619344,41082,750,17294,23038,207,6,380,-179
4910,,Kyivska,Ukraine,2020-12-17 00:00:19,50.299214,30.455333,50040,840,21612,27588,705,6,728,-29
4893,,Kirovohradska,Ukraine,2020-12-17 00:00:19,48.472378,32.081666,7375,213,3003,4159,102,6,65,31
4894,,Luhanska,Ukraine,2020-12-17 00:00:19,48.985624,39.018116,8166,221,5966,1979,179,5,152,22
4895,,Lvivska,Ukraine,2020-12-17 00:00:19,49.717422,23.916561,54833,1561,39564,13708,600,19,385,196
4896,,Mykolaivska,Ukraine,2020-12-17 00:00:19,47.438413,31.778998,24749,406,11206,13137,345,6,271,68
4909,Kyiv,Kyivska,Ukraine,2020-12-17 00:00:19,50.448668,30.547911,95160,1631,29897,63632,1858,21,347,1490
4911,,Odeska,Ukraine,2020-12-17 00:00:19,46.518829,30.602712,59974,835,22262,36877,861,20,623,218
4897,,Poltavska,Ukraine,2020-12-17 00:00:19,49.732656,33.778584,30466,638,20678,9150,441,17,571,-147
4898,,Rivnenska,Ukraine,2020-12-17 00:00:19,51.039594,26.391115,36974,460,31190,5324,375,6,411,-42
4899,,Sumska,Ukraine,2020-12-17 00:00:19,51.10612,34.12381,36251,465,26219,9567,153,6,1056,-909
4900,,Ternopilska,Ukraine,2020-12-17 00:00:19,49.402088,25.64818,31581,427,26702,4452,207,0,402,-195
4901,,Kharkivska,Ukraine,2020-12-17 00:00:19,49.615098,36.504888,63178,931,47760,14487,470,18,420,32
4902,,Khersonska,Ukraine,2020-12-17 00:00:19,46.673984,33.53598,14643,330,6164,8149,297,12,21,264
4903,,Khmelnytska,Ukraine,2020-12-17 00:00:19,49.507456,26.929458,35157,550,26624,7983,238,6,718,-486
4904,,Cherkaska,Ukraine,2020-12-17 00:00:19,49.260159,31.352536,32803,282,14946,17575,531,4,508,19
4905,,Chernivetska,Ukraine,2020-12-17 00:00:19,48.268275,25.976996,37266,718,22716,13832,186,5,518,-337
4906,,Chernihivska,Ukraine,2020-12-17 00:00:19,51.355018,32.004509,25330,259,10292,14779,544,23,672,-151
