FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-05-15 00:00:19,48.920517,28.685484,69283,1599,56608,11076,126,7,608,-489
4908,,Volynska,Ukraine,2021-05-15 00:00:19,51.190885,24.870603,59337,1062,53961,4314,228,3,398,-173
4913,,Dnipropetrovska,Ukraine,2021-05-15 00:00:19,48.301142,34.844169,128019,3694,107763,16562,487,32,557,-102
4912,,Donetska,Ukraine,2021-05-15 00:00:19,48.047635,37.674086,85491,1979,72541,10971,445,25,973,-553
4914,,Zhytomyrskа,Ukraine,2021-05-15 00:00:19,50.639546,28.475602,86150,1683,75211,9256,211,3,1254,-1046
4915,,Zakarpatska,Ukraine,2021-05-15 00:00:19,48.403718,23.275854,60830,1555,57022,2253,105,2,156,-53
4891,,Zaporizka,Ukraine,2021-05-15 00:00:19,47.26706,35.700061,99524,2127,87647,9750,301,21,1244,-964
4892,,Ivano-Frankivska,Ukraine,2021-05-15 00:00:19,48.701932,24.619344,85057,2022,80580,2455,186,9,239,-62
4910,,Kyivska,Ukraine,2021-05-15 00:00:19,50.299214,30.455333,121550,2567,109360,9623,301,13,1006,-718
4893,,Kirovohradska,Ukraine,2021-05-15 00:00:19,48.472378,32.081666,19546,732,13525,5289,127,4,134,-11
4894,,Luhanska,Ukraine,2021-05-15 00:00:19,48.985624,39.018116,25095,822,20994,3279,186,5,302,-121
4895,,Lvivska,Ukraine,2021-05-15 00:00:19,49.717422,23.916561,132655,3442,116085,13128,350,18,1004,-672
4896,,Mykolaivska,Ukraine,2021-05-15 00:00:19,47.438413,31.778998,65864,1728,61564,2572,285,5,145,135
4909,Kyiv,Kyivska,Ukraine,2021-05-15 00:00:19,50.448668,30.547911,201209,4905,130961,65343,681,22,848,-189
4911,,Odeska,Ukraine,2021-05-15 00:00:19,46.518829,30.602712,137201,2765,110584,23852,368,27,905,-564
4897,,Poltavska,Ukraine,2021-05-15 00:00:19,49.732656,33.778584,74999,1678,67182,6139,325,9,807,-491
4898,,Rivnenska,Ukraine,2021-05-15 00:00:19,51.039594,26.391115,75064,1113,69955,3996,357,8,915,-566
4899,,Sumska,Ukraine,2021-05-15 00:00:19,51.10612,34.12381,75059,1218,69834,4007,249,12,499,-262
4900,,Ternopilska,Ukraine,2021-05-15 00:00:19,49.402088,25.64818,68059,1130,61897,5032,200,5,296,-101
4901,,Kharkivska,Ukraine,2021-05-15 00:00:19,49.615098,36.504888,142415,3002,119443,19970,665,25,1016,-376
4902,,Khersonska,Ukraine,2021-05-15 00:00:19,46.673984,33.53598,32886,976,27445,4465,250,2,177,71
4903,,Khmelnytska,Ukraine,2021-05-15 00:00:19,49.507456,26.929458,86257,1722,77165,7370,334,4,685,-355
4904,,Cherkaska,Ukraine,2021-05-15 00:00:19,49.260159,31.352536,78474,1151,66602,10721,449,13,527,-91
4905,,Chernivetska,Ukraine,2021-05-15 00:00:19,48.268275,25.976996,78211,1710,69060,7441,95,4,739,-648
4906,,Chernihivska,Ukraine,2021-05-15 00:00:19,51.355018,32.004509,55213,1238,49612,4363,251,9,524,-282
