FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-03 00:00:19,48.920517,28.685484,85698,2091,75496,8111,342,12,132,198
4908,,Volynska,Ukraine,2021-11-03 00:00:19,51.190885,24.870603,78829,1544,66961,10324,640,23,359,258
4913,,Dnipropetrovska,Ukraine,2021-11-03 00:00:19,48.301142,34.844169,190451,5943,151922,32586,1621,33,406,1182
4912,,Donetska,Ukraine,2021-11-03 00:00:19,48.047635,37.674086,128702,3418,105222,20062,741,23,743,-25
4914,,Zhytomyrskа,Ukraine,2021-11-03 00:00:19,50.639546,28.475602,117446,2464,96713,18269,225,26,597,-398
4915,,Zakarpatska,Ukraine,2021-11-03 00:00:19,48.403718,23.275854,69513,1768,62630,5115,269,6,134,129
4891,,Zaporizka,Ukraine,2021-11-03 00:00:19,47.26706,35.700061,144446,3411,110863,30172,1341,34,241,1066
4892,,Ivano-Frankivska,Ukraine,2021-11-03 00:00:19,48.701932,24.619344,104695,2455,91517,10723,296,14,712,-430
4910,,Kyivska,Ukraine,2021-11-03 00:00:19,50.299214,30.455333,152192,3327,134259,14606,810,28,201,581
4893,,Kirovohradska,Ukraine,2021-11-03 00:00:19,48.472378,32.081666,25014,987,21245,2782,74,4,93,-23
4894,,Luhanska,Ukraine,2021-11-03 00:00:19,48.985624,39.018116,48893,1587,35321,11985,431,28,393,10
4895,,Lvivska,Ukraine,2021-11-03 00:00:19,49.717422,23.916561,184288,4602,148311,31375,1104,56,1182,-134
4896,,Mykolaivska,Ukraine,2021-11-03 00:00:19,47.438413,31.778998,87309,2383,76360,8566,710,19,287,404
4909,Kyiv,Kyivska,Ukraine,2021-11-03 00:00:19,50.448668,30.547911,261535,6268,230623,24644,1738,60,1157,521
4911,,Odeska,Ukraine,2021-11-03 00:00:19,46.518829,30.602712,196029,4101,150215,41713,1908,20,460,1428
4897,,Poltavska,Ukraine,2021-11-03 00:00:19,49.732656,33.778584,100621,2364,85285,12972,1065,57,615,393
4898,,Rivnenska,Ukraine,2021-11-03 00:00:19,51.039594,26.391115,102814,1618,89834,11362,757,21,725,11
4899,,Sumska,Ukraine,2021-11-03 00:00:19,51.10612,34.12381,108069,1922,89283,16864,570,37,1090,-557
4900,,Ternopilska,Ukraine,2021-11-03 00:00:19,49.402088,25.64818,91416,1639,79687,10090,497,17,456,24
4901,,Kharkivska,Ukraine,2021-11-03 00:00:19,49.615098,36.504888,208979,4739,170889,33351,1337,17,922,398
4902,,Khersonska,Ukraine,2021-11-03 00:00:19,46.673984,33.53598,67135,1861,43779,21495,795,48,217,530
4903,,Khmelnytska,Ukraine,2021-11-03 00:00:19,49.507456,26.929458,117319,2417,99086,15816,446,42,615,-211
4904,,Cherkaska,Ukraine,2021-11-03 00:00:19,49.260159,31.352536,102245,1654,87579,13012,742,38,245,459
4905,,Chernivetska,Ukraine,2021-11-03 00:00:19,48.268275,25.976996,107478,2461,88509,16508,649,13,276,360
4906,,Chernihivska,Ukraine,2021-11-03 00:00:19,51.355018,32.004509,74577,1703,63148,9726,347,24,381,-58
