FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-05-19 00:00:19,48.920517,28.685484,733,11,386,336,18,0,1,17
4908,,Volynska,Ukraine,2020-05-19 00:00:19,51.190885,24.870603,625,17,150,458,10,1,0,9
4913,,Dnipropetrovska,Ukraine,2020-05-19 00:00:19,48.301142,34.844169,843,13,95,735,6,1,0,5
4912,,Donetska,Ukraine,2020-05-19 00:00:19,48.047635,37.674086,131,4,42,85,1,0,7,-6
4914,,Zhytomyrskа,Ukraine,2020-05-19 00:00:19,50.639546,28.475602,564,12,149,403,18,0,9,9
4915,,Zakarpatska,Ukraine,2020-05-19 00:00:19,48.403718,23.275854,901,24,189,688,16,0,23,-7
4891,,Zaporizka,Ukraine,2020-05-19 00:00:19,47.26706,35.700061,382,9,185,188,4,1,4,-1
4892,,Ivano-Frankivska,Ukraine,2020-05-19 00:00:19,48.701932,24.619344,1221,68,513,640,11,0,0,11
4910,,Kyivska,Ukraine,2020-05-19 00:00:19,50.299214,30.455333,1224,29,212,983,27,3,4,20
4893,,Kirovohradska,Ukraine,2020-05-19 00:00:19,48.472378,32.081666,445,20,319,106,2,0,0,2
4894,,Luhanska,Ukraine,2020-05-19 00:00:19,48.985624,39.018116,42,0,22,20,0,0,0,0
4895,,Lvivska,Ukraine,2020-05-19 00:00:19,49.717422,23.916561,1066,30,206,830,47,3,9,35
4896,,Mykolaivska,Ukraine,2020-05-19 00:00:19,47.438413,31.778998,262,6,82,174,24,0,0,24
4909,Kyiv,Kyivska,Ukraine,2020-05-19 00:00:19,50.448668,30.547911,2321,49,224,2048,41,1,0,40
4911,,Odeska,Ukraine,2020-05-19 00:00:19,46.518829,30.602712,764,10,60,694,18,2,1,15
4897,,Poltavska,Ukraine,2020-05-19 00:00:19,49.732656,33.778584,264,9,189,66,0,0,5,-5
4898,,Rivnenska,Ukraine,2020-05-19 00:00:19,51.039594,26.391115,1167,28,353,786,41,3,6,32
4899,,Sumska,Ukraine,2020-05-19 00:00:19,51.10612,34.12381,163,4,89,70,1,0,0,1
4900,,Ternopilska,Ukraine,2020-05-19 00:00:19,49.402088,25.64818,1081,22,599,460,3,0,21,-18
4901,,Kharkivska,Ukraine,2020-05-19 00:00:19,49.615098,36.504888,789,30,147,612,3,1,28,-26
4902,,Khersonska,Ukraine,2020-05-19 00:00:19,46.673984,33.53598,168,2,126,40,1,0,9,-8
4903,,Khmelnytska,Ukraine,2020-05-19 00:00:19,49.507456,26.929458,267,9,67,191,14,0,2,12
4904,,Cherkaska,Ukraine,2020-05-19 00:00:19,49.260159,31.352536,372,16,207,149,0,0,1,-1
4905,,Chernivetska,Ukraine,2020-05-19 00:00:19,48.268275,25.976996,2713,107,634,1972,19,5,26,-12
4906,,Chernihivska,Ukraine,2020-05-19 00:00:19,51.355018,32.004509,108,6,31,71,0,0,4,-4
