FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-07-16 00:00:19,48.920517,28.685484,71238,1696,69360,182,13,0,8,5
4908,,Volynska,Ukraine,2021-07-16 00:00:19,51.190885,24.870603,62236,1203,60941,92,2,0,2,0
4913,,Dnipropetrovska,Ukraine,2021-07-16 00:00:19,48.301142,34.844169,135961,4466,131018,477,20,2,22,-4
4912,,Donetska,Ukraine,2021-07-16 00:00:19,48.047635,37.674086,91002,2373,88240,389,32,2,21,9
4914,,Zhytomyrskа,Ukraine,2021-07-16 00:00:19,50.639546,28.475602,88610,1796,86550,264,33,0,15,18
4915,,Zakarpatska,Ukraine,2021-07-16 00:00:19,48.403718,23.275854,62163,1606,60483,74,2,0,1,1
4891,,Zaporizka,Ukraine,2021-07-16 00:00:19,47.26706,35.700061,104845,2450,102134,261,26,0,20,6
4892,,Ivano-Frankivska,Ukraine,2021-07-16 00:00:19,48.701932,24.619344,86744,2103,84555,86,11,0,7,4
4910,,Kyivska,Ukraine,2021-07-16 00:00:19,50.299214,30.455333,127880,2759,124556,565,31,0,68,-37
4893,,Kirovohradska,Ukraine,2021-07-16 00:00:19,48.472378,32.081666,20675,852,19704,119,3,1,6,-4
4894,,Luhanska,Ukraine,2021-07-16 00:00:19,48.985624,39.018116,26803,960,25631,212,21,0,34,-13
4895,,Lvivska,Ukraine,2021-07-16 00:00:19,49.717422,23.916561,137775,3675,133615,485,30,7,27,-4
4896,,Mykolaivska,Ukraine,2021-07-16 00:00:19,47.438413,31.778998,70156,1856,68141,159,25,0,14,11
4909,Kyiv,Kyivska,Ukraine,2021-07-16 00:00:19,50.448668,30.547911,216211,5212,207100,3899,177,3,154,20
4911,,Odeska,Ukraine,2021-07-16 00:00:19,46.518829,30.602712,141152,2998,137488,666,57,0,47,10
4897,,Poltavska,Ukraine,2021-07-16 00:00:19,49.732656,33.778584,78059,1868,75925,266,13,0,9,4
4898,,Rivnenska,Ukraine,2021-07-16 00:00:19,51.039594,26.391115,79593,1206,78304,83,8,0,8,0
4899,,Sumska,Ukraine,2021-07-16 00:00:19,51.10612,34.12381,78119,1331,76488,300,21,0,18,3
4900,,Ternopilska,Ukraine,2021-07-16 00:00:19,49.402088,25.64818,70103,1203,68836,64,7,0,0,7
4901,,Kharkivska,Ukraine,2021-07-16 00:00:19,49.615098,36.504888,148868,3571,144682,615,21,2,20,-1
4902,,Khersonska,Ukraine,2021-07-16 00:00:19,46.673984,33.53598,35985,1156,34540,289,11,0,13,-2
4903,,Khmelnytska,Ukraine,2021-07-16 00:00:19,49.507456,26.929458,89056,1884,86981,191,10,3,25,-18
4904,,Cherkaska,Ukraine,2021-07-16 00:00:19,49.260159,31.352536,81973,1317,80325,331,22,0,27,-5
4905,,Chernivetska,Ukraine,2021-07-16 00:00:19,48.268275,25.976996,80029,1794,78137,98,10,0,19,-9
4906,,Chernihivska,Ukraine,2021-07-16 00:00:19,51.355018,32.004509,57632,1350,55931,351,17,0,4,13
