FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-08-05 00:00:19,48.920517,28.685484,71588,1704,69595,289,19,0,10,9
4908,,Volynska,Ukraine,2021-08-05 00:00:19,51.190885,24.870603,62311,1205,61055,51,3,0,2,1
4913,,Dnipropetrovska,Ukraine,2021-08-05 00:00:19,48.301142,34.844169,136664,4520,131418,726,64,3,21,40
4912,,Donetska,Ukraine,2021-08-05 00:00:19,48.047635,37.674086,91839,2398,88744,697,91,6,32,53
4914,,Zhytomyrskа,Ukraine,2021-08-05 00:00:19,50.639546,28.475602,88900,1807,86834,259,20,1,1,18
4915,,Zakarpatska,Ukraine,2021-08-05 00:00:19,48.403718,23.275854,62263,1609,60537,117,4,0,0,4
4891,,Zaporizka,Ukraine,2021-08-05 00:00:19,47.26706,35.700061,105372,2458,102457,457,53,1,48,4
4892,,Ivano-Frankivska,Ukraine,2021-08-05 00:00:19,48.701932,24.619344,86904,2108,84660,136,9,0,6,3
4910,,Kyivska,Ukraine,2021-08-05 00:00:19,50.299214,30.455333,128273,2773,124939,561,34,0,11,23
4893,,Kirovohradska,Ukraine,2021-08-05 00:00:19,48.472378,32.081666,20760,860,19754,146,7,0,2,5
4894,,Luhanska,Ukraine,2021-08-05 00:00:19,48.985624,39.018116,27260,975,25852,433,43,2,24,17
4895,,Lvivska,Ukraine,2021-08-05 00:00:19,49.717422,23.916561,138270,3692,133974,604,34,2,15,17
4896,,Mykolaivska,Ukraine,2021-08-05 00:00:19,47.438413,31.778998,70463,1868,68357,238,16,1,21,-6
4909,Kyiv,Kyivska,Ukraine,2021-08-05 00:00:19,50.448668,30.547911,219576,5238,209777,4561,236,3,186,47
4911,,Odeska,Ukraine,2021-08-05 00:00:19,46.518829,30.602712,142157,3020,137942,1195,46,3,12,31
4897,,Poltavska,Ukraine,2021-08-05 00:00:19,49.732656,33.778584,78354,1874,76198,282,23,0,14,9
4898,,Rivnenska,Ukraine,2021-08-05 00:00:19,51.039594,26.391115,79751,1208,78412,131,29,0,1,28
4899,,Sumska,Ukraine,2021-08-05 00:00:19,51.10612,34.12381,78550,1344,76853,353,18,0,29,-11
4900,,Ternopilska,Ukraine,2021-08-05 00:00:19,49.402088,25.64818,70284,1205,68926,153,19,0,5,14
4901,,Kharkivska,Ukraine,2021-08-05 00:00:19,49.615098,36.504888,149637,3609,145173,855,75,3,15,57
4902,,Khersonska,Ukraine,2021-08-05 00:00:19,46.673984,33.53598,36534,1181,34862,491,71,18,69,-16
4903,,Khmelnytska,Ukraine,2021-08-05 00:00:19,49.507456,26.929458,89324,1895,87161,268,35,0,13,22
4904,,Cherkaska,Ukraine,2021-08-05 00:00:19,49.260159,31.352536,82283,1322,80509,452,23,0,17,6
4905,,Chernivetska,Ukraine,2021-08-05 00:00:19,48.268275,25.976996,80222,1798,78230,194,10,0,7,3
4906,,Chernihivska,Ukraine,2021-08-05 00:00:19,51.355018,32.004509,57806,1353,56054,399,2,0,9,-7
