FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-06-09 00:00:18,48.920517,28.685484,70724,1680,68053,991,24,7,213,-196
4908,,Volynska,Ukraine,2021-06-09 00:00:18,51.190885,24.870603,61655,1172,59076,1407,26,6,252,-232
4913,,Dnipropetrovska,Ukraine,2021-06-09 00:00:18,48.301142,34.844169,134444,4310,125367,4767,60,13,425,-378
4912,,Donetska,Ukraine,2021-06-09 00:00:18,48.047635,37.674086,89824,2293,85782,1749,73,15,276,-218
4914,,Zhytomyrskа,Ukraine,2021-06-09 00:00:18,50.639546,28.475602,87972,1762,85037,1173,11,3,107,-99
4915,,Zakarpatska,Ukraine,2021-06-09 00:00:18,48.403718,23.275854,61821,1595,59337,889,14,0,42,-28
4891,,Zaporizka,Ukraine,2021-06-09 00:00:18,47.26706,35.700061,103736,2376,98993,2367,92,6,522,-436
4892,,Ivano-Frankivska,Ukraine,2021-06-09 00:00:18,48.701932,24.619344,86423,2068,82969,1386,12,2,58,-48
4910,,Kyivska,Ukraine,2021-06-09 00:00:18,50.299214,30.455333,126152,2703,120964,2485,79,5,460,-386
4893,,Kirovohradska,Ukraine,2021-06-09 00:00:18,48.472378,32.081666,20416,820,18279,1317,5,6,273,-274
4894,,Luhanska,Ukraine,2021-06-09 00:00:18,48.985624,39.018116,26300,908,24479,913,24,1,81,-58
4895,,Lvivska,Ukraine,2021-06-09 00:00:18,49.717422,23.916561,136525,3597,130589,2339,59,4,212,-157
4896,,Mykolaivska,Ukraine,2021-06-09 00:00:18,47.438413,31.778998,69184,1816,66410,958,65,1,227,-163
4909,Kyiv,Kyivska,Ukraine,2021-06-09 00:00:18,50.448668,30.547911,209825,5132,186148,18545,700,1,866,-167
4911,,Odeska,Ukraine,2021-06-09 00:00:18,46.518829,30.602712,139869,2922,133338,3609,27,0,595,-568
4897,,Poltavska,Ukraine,2021-06-09 00:00:18,49.732656,33.778584,77254,1815,74297,1142,59,5,246,-192
4898,,Rivnenska,Ukraine,2021-06-09 00:00:18,51.039594,26.391115,78836,1189,76157,1490,55,4,123,-72
4899,,Sumska,Ukraine,2021-06-09 00:00:18,51.10612,34.12381,77281,1299,74501,1481,18,1,176,-159
4900,,Ternopilska,Ukraine,2021-06-09 00:00:18,49.402088,25.64818,69744,1182,67237,1325,14,0,84,-70
4901,,Kharkivska,Ukraine,2021-06-09 00:00:18,49.615098,36.504888,147456,3380,139091,4985,66,13,473,-420
4902,,Khersonska,Ukraine,2021-06-09 00:00:18,46.673984,33.53598,35167,1108,32396,1663,15,13,290,-288
4903,,Khmelnytska,Ukraine,2021-06-09 00:00:18,49.507456,26.929458,88300,1837,84761,1702,33,1,231,-199
4904,,Cherkaska,Ukraine,2021-06-09 00:00:18,49.260159,31.352536,81096,1268,76996,2832,40,5,272,-237
4905,,Chernivetska,Ukraine,2021-06-09 00:00:18,48.268275,25.976996,79562,1781,76843,938,23,4,90,-71
4906,,Chernihivska,Ukraine,2021-06-09 00:00:18,51.355018,32.004509,57088,1320,54622,1146,8,2,157,-151
