FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-11-13 00:00:19,48.920517,28.685484,13153,233,7634,5286,183,4,106,73
4908,,Volynska,Ukraine,2020-11-13 00:00:19,51.190885,24.870603,17610,339,10960,6311,374,7,351,16
4913,,Dnipropetrovska,Ukraine,2020-11-13 00:00:19,48.301142,34.844169,19169,554,7940,10675,479,17,165,297
4912,,Donetska,Ukraine,2020-11-13 00:00:19,48.047635,37.674086,15478,236,5885,9357,412,19,452,-59
4914,,Zhytomyrskа,Ukraine,2020-11-13 00:00:19,50.639546,28.475602,20589,334,11396,8859,395,5,463,-73
4915,,Zakarpatska,Ukraine,2020-11-13 00:00:19,48.403718,23.275854,18470,450,7966,10054,414,12,93,309
4891,,Zaporizka,Ukraine,2020-11-13 00:00:19,47.26706,35.700061,16084,163,2868,13053,799,12,1,786
4892,,Ivano-Frankivska,Ukraine,2020-11-13 00:00:19,48.701932,24.619344,26252,494,11675,14083,609,6,66,537
4910,,Kyivska,Ukraine,2020-11-13 00:00:19,50.299214,30.455333,22431,524,9456,12451,700,14,119,567
4893,,Kirovohradska,Ukraine,2020-11-13 00:00:19,48.472378,32.081666,3422,113,1679,1630,142,2,69,71
4894,,Luhanska,Ukraine,2020-11-13 00:00:19,48.985624,39.018116,4822,120,2486,2216,84,0,32,52
4895,,Lvivska,Ukraine,2020-11-13 00:00:19,49.717422,23.916561,35535,1023,23177,11335,547,11,510,26
4896,,Mykolaivska,Ukraine,2020-11-13 00:00:19,47.438413,31.778998,11373,229,3416,7728,281,8,82,191
4909,Kyiv,Kyivska,Ukraine,2020-11-13 00:00:19,50.448668,30.547911,47563,925,17979,28659,931,11,506,414
4911,,Odeska,Ukraine,2020-11-13 00:00:19,46.518829,30.602712,30704,454,7672,22578,663,17,95,551
4897,,Poltavska,Ukraine,2020-11-13 00:00:19,49.732656,33.778584,13767,268,6002,7497,624,10,189,425
4898,,Rivnenska,Ukraine,2020-11-13 00:00:19,51.039594,26.391115,23585,301,17623,5661,550,8,356,186
4899,,Sumska,Ukraine,2020-11-13 00:00:19,51.10612,34.12381,16101,245,6355,9501,439,2,173,264
4900,,Ternopilska,Ukraine,2020-11-13 00:00:19,49.402088,25.64818,22798,301,18388,4109,249,2,247,0
4901,,Kharkivska,Ukraine,2020-11-13 00:00:19,49.615098,36.504888,45469,616,13071,31782,521,11,1034,-524
4902,,Khersonska,Ukraine,2020-11-13 00:00:19,46.673984,33.53598,6272,128,2460,3684,197,8,93,96
4903,,Khmelnytska,Ukraine,2020-11-13 00:00:19,49.507456,26.929458,21392,351,10831,10210,566,3,420,143
4904,,Cherkaska,Ukraine,2020-11-13 00:00:19,49.260159,31.352536,11323,130,6726,4467,260,4,210,46
4905,,Chernivetska,Ukraine,2020-11-13 00:00:19,48.268275,25.976996,26699,525,11837,14337,398,5,184,209
4906,,Chernihivska,Ukraine,2020-11-13 00:00:19,51.355018,32.004509,10804,89,2212,8503,240,0,219,21
