FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-11-17 00:00:19,48.920517,28.685484,13948,241,7973,5734,104,0,53,51
4908,,Volynska,Ukraine,2020-11-17 00:00:19,51.190885,24.870603,18936,362,12133,6441,260,1,252,7
4913,,Dnipropetrovska,Ukraine,2020-11-17 00:00:19,48.301142,34.844169,22069,595,9276,12198,847,8,546,293
4912,,Donetska,Ukraine,2020-11-17 00:00:19,48.047635,37.674086,17201,256,6950,9995,218,0,57,161
4914,,Zhytomyrskа,Ukraine,2020-11-17 00:00:19,50.639546,28.475602,22847,379,12487,9981,622,11,221,390
4915,,Zakarpatska,Ukraine,2020-11-17 00:00:19,48.403718,23.275854,19559,471,8477,10611,175,3,95,77
4891,,Zaporizka,Ukraine,2020-11-17 00:00:19,47.26706,35.700061,19291,176,3022,16093,807,12,1,794
4892,,Ivano-Frankivska,Ukraine,2020-11-17 00:00:19,48.701932,24.619344,28440,521,12019,15900,454,6,66,382
4910,,Kyivska,Ukraine,2020-11-17 00:00:19,50.299214,30.455333,25141,560,10055,14526,648,0,69,579
4893,,Kirovohradska,Ukraine,2020-11-17 00:00:19,48.472378,32.081666,3710,121,1806,1783,59,0,24,35
4894,,Luhanska,Ukraine,2020-11-17 00:00:19,48.985624,39.018116,5169,123,2648,2398,22,0,0,22
4895,,Lvivska,Ukraine,2020-11-17 00:00:19,49.717422,23.916561,37466,1066,24488,11912,572,9,95,468
4896,,Mykolaivska,Ukraine,2020-11-17 00:00:19,47.438413,31.778998,12633,244,3835,8554,293,3,0,290
4909,Kyiv,Kyivska,Ukraine,2020-11-17 00:00:19,50.448668,30.547911,51499,976,18767,31756,879,11,8,860
4911,,Odeska,Ukraine,2020-11-17 00:00:19,46.518829,30.602712,33415,460,7878,25077,633,0,36,597
4897,,Poltavska,Ukraine,2020-11-17 00:00:19,49.732656,33.778584,15262,304,6513,8445,296,2,20,274
4898,,Rivnenska,Ukraine,2020-11-17 00:00:19,51.039594,26.391115,25210,323,18300,6587,241,4,24,213
4899,,Sumska,Ukraine,2020-11-17 00:00:19,51.10612,34.12381,18324,262,6816,11246,465,2,108,355
4900,,Ternopilska,Ukraine,2020-11-17 00:00:19,49.402088,25.64818,23757,314,18791,4652,202,6,50,146
4901,,Kharkivska,Ukraine,2020-11-17 00:00:19,49.615098,36.504888,48179,643,14711,32825,580,1,100,479
4902,,Khersonska,Ukraine,2020-11-17 00:00:19,46.673984,33.53598,7126,149,2747,4230,159,6,0,153
4903,,Khmelnytska,Ukraine,2020-11-17 00:00:19,49.507456,26.929458,23136,363,11935,10838,257,1,211,45
4904,,Cherkaska,Ukraine,2020-11-17 00:00:19,49.260159,31.352536,13478,143,7237,6098,482,3,91,388
4905,,Chernivetska,Ukraine,2020-11-17 00:00:19,48.268275,25.976996,28336,556,12195,15585,419,5,81,333
4906,,Chernihivska,Ukraine,2020-11-17 00:00:19,51.355018,32.004509,11557,89,3138,8330,138,0,545,-407
