FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2022-02-05 00:00:19,48.920517,28.685484,136966,3387,113325,20254,1356,6,562,788
4908,,Volynska,Ukraine,2022-02-05 00:00:19,51.190885,24.870603,114848,2274,102848,9726,1034,1,143,890
4913,,Dnipropetrovska,Ukraine,2022-02-05 00:00:19,48.301142,34.844169,263507,9192,237196,17119,2115,7,252,1856
4912,,Donetska,Ukraine,2022-02-05 00:00:19,48.047635,37.674086,187379,5345,166935,15099,1799,12,354,1433
4914,,Zhytomyrskа,Ukraine,2022-02-05 00:00:19,50.639546,28.475602,167390,3375,140646,23369,3310,2,284,3024
4915,,Zakarpatska,Ukraine,2022-02-05 00:00:19,48.403718,23.275854,101834,2585,86865,12384,882,5,83,794
4891,,Zaporizka,Ukraine,2022-02-05 00:00:19,47.26706,35.700061,192502,5572,178657,8273,1060,20,263,777
4892,,Ivano-Frankivska,Ukraine,2022-02-05 00:00:19,48.701932,24.619344,168356,3303,131936,33117,1959,10,941,1008
4910,,Kyivska,Ukraine,2022-02-05 00:00:19,50.299214,30.455333,204473,4851,184956,14666,1551,8,381,1162
4893,,Kirovohradska,Ukraine,2022-02-05 00:00:19,48.472378,32.081666,37141,1658,32006,3477,331,3,106,222
4894,,Luhanska,Ukraine,2022-02-05 00:00:19,48.985624,39.018116,68204,2287,58436,7481,805,3,217,585
4895,,Lvivska,Ukraine,2022-02-05 00:00:19,49.717422,23.916561,272458,6266,217403,48789,3791,10,307,3474
4896,,Mykolaivska,Ukraine,2022-02-05 00:00:19,47.438413,31.778998,125722,3412,114785,7525,921,4,146,771
4909,Kyiv,Kyivska,Ukraine,2022-02-05 00:00:19,50.448668,30.547911,375798,8558,339658,27582,2869,18,961,1890
4911,,Odeska,Ukraine,2022-02-05 00:00:19,46.518829,30.602712,273895,5757,233367,34771,4136,9,45,4082
4897,,Poltavska,Ukraine,2022-02-05 00:00:19,49.732656,33.778584,156902,3979,141236,11687,1202,3,234,965
4898,,Rivnenska,Ukraine,2022-02-05 00:00:19,51.039594,26.391115,150666,2408,130075,18183,2521,3,646,1872
4899,,Sumska,Ukraine,2022-02-05 00:00:19,51.10612,34.12381,159056,3022,133954,22080,2073,12,906,1155
4900,,Ternopilska,Ukraine,2022-02-05 00:00:19,49.402088,25.64818,131410,2258,109285,19867,1664,7,341,1316
4901,,Kharkivska,Ukraine,2022-02-05 00:00:19,49.615098,36.504888,273595,6619,238906,28070,1789,6,423,1360
4902,,Khersonska,Ukraine,2022-02-05 00:00:19,46.673984,33.53598,88642,2780,77039,8823,1058,2,108,948
4903,,Khmelnytska,Ukraine,2022-02-05 00:00:19,49.507456,26.929458,174191,3521,147855,22815,2081,8,721,1352
4904,,Cherkaska,Ukraine,2022-02-05 00:00:19,49.260159,31.352536,142323,2804,129595,9924,1166,5,510,651
4905,,Chernivetska,Ukraine,2022-02-05 00:00:19,48.268275,25.976996,138545,3159,117948,17438,994,7,95,892
4906,,Chernihivska,Ukraine,2022-02-05 00:00:19,51.355018,32.004509,107872,2611,95439,9822,1311,3,468,840
