FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-01-24 00:00:22,48.920517,28.685484,25777,481,21449,3847,178,8,312,-142
4908,,Volynska,Ukraine,2021-01-24 00:00:22,51.190885,24.870603,35975,563,33400,2012,119,0,177,-58
4913,,Dnipropetrovska,Ukraine,2021-01-24 00:00:22,48.301142,34.844169,65966,1742,54723,9501,342,20,851,-529
4912,,Donetska,Ukraine,2021-01-24 00:00:22,48.047635,37.674086,42938,804,37355,4779,193,10,401,-218
4914,,Zhytomyrskа,Ukraine,2021-01-24 00:00:22,50.639546,28.475602,43327,720,39709,2898,141,0,370,-229
4915,,Zakarpatska,Ukraine,2021-01-24 00:00:22,48.403718,23.275854,30462,702,27098,2662,160,2,160,-2
4891,,Zaporizka,Ukraine,2021-01-24 00:00:22,47.26706,35.700061,63962,776,45446,17740,339,4,1106,-771
4892,,Ivano-Frankivska,Ukraine,2021-01-24 00:00:22,48.701932,24.619344,46287,898,41724,3665,248,6,462,-220
4910,,Kyivska,Ukraine,2021-01-24 00:00:22,50.299214,30.455333,67520,1102,51200,15218,258,10,1152,-904
4893,,Kirovohradska,Ukraine,2021-01-24 00:00:22,48.472378,32.081666,9563,308,6097,3158,50,1,93,-44
4894,,Luhanska,Ukraine,2021-01-24 00:00:22,48.985624,39.018116,13415,378,10757,2280,42,2,165,-125
4895,,Lvivska,Ukraine,2021-01-24 00:00:22,49.717422,23.916561,68945,2015,57301,9629,351,5,181,165
4896,,Mykolaivska,Ukraine,2021-01-24 00:00:22,47.438413,31.778998,37667,635,21237,15795,215,7,1164,-956
4909,Kyiv,Kyivska,Ukraine,2021-01-24 00:00:22,50.448668,30.547911,125878,2272,56972,66634,536,12,1972,-1448
4911,,Odeska,Ukraine,2021-01-24 00:00:22,46.518829,30.602712,79965,1281,68150,10534,222,3,1066,-847
4897,,Poltavska,Ukraine,2021-01-24 00:00:22,49.732656,33.778584,42179,856,36702,4621,199,2,873,-676
4898,,Rivnenska,Ukraine,2021-01-24 00:00:22,51.039594,26.391115,44936,554,41657,2725,207,3,104,100
4899,,Sumska,Ukraine,2021-01-24 00:00:22,51.10612,34.12381,45021,602,41031,3388,89,2,272,-185
4900,,Ternopilska,Ukraine,2021-01-24 00:00:22,49.402088,25.64818,36778,507,33585,2686,133,0,164,-31
4901,,Kharkivska,Ukraine,2021-01-24 00:00:22,49.615098,36.504888,76295,1314,65004,9977,325,10,451,-136
4902,,Khersonska,Ukraine,2021-01-24 00:00:22,46.673984,33.53598,20154,549,15697,3908,97,5,121,-29
4903,,Khmelnytska,Ukraine,2021-01-24 00:00:22,49.507456,26.929458,43040,759,39182,3099,105,0,166,-61
4904,,Cherkaska,Ukraine,2021-01-24 00:00:22,49.260159,31.352536,44848,517,38069,6262,161,1,673,-513
4905,,Chernivetska,Ukraine,2021-01-24 00:00:22,48.268275,25.976996,43963,847,36028,7088,163,2,403,-242
4906,,Chernihivska,Ukraine,2021-01-24 00:00:22,51.355018,32.004509,33036,596,22534,9906,55,1,279,-225
