FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-06-21 00:00:18,48.920517,28.685484,1627,28,991,608,31,0,1,30
4908,,Volynska,Ukraine,2020-06-21 00:00:18,51.190885,24.870603,1743,52,548,1143,70,0,0,70
4913,,Dnipropetrovska,Ukraine,2020-06-21 00:00:18,48.301142,34.844169,1036,23,776,237,15,0,18,-3
4912,,Donetska,Ukraine,2020-06-21 00:00:18,48.047635,37.674086,355,8,145,202,5,0,3,2
4914,,Zhytomyrskа,Ukraine,2020-06-21 00:00:18,50.639546,28.475602,1229,21,633,575,28,0,24,4
4915,,Zakarpatska,Ukraine,2020-06-21 00:00:18,48.403718,23.275854,2069,54,842,1173,109,1,9,99
4891,,Zaporizka,Ukraine,2020-06-21 00:00:18,47.26706,35.700061,551,16,391,144,4,0,6,-2
4892,,Ivano-Frankivska,Ukraine,2020-06-21 00:00:18,48.701932,24.619344,1981,95,1071,815,41,1,7,33
4910,,Kyivska,Ukraine,2020-06-21 00:00:18,50.299214,30.455333,2174,46,1053,1075,32,2,59,-29
4893,,Kirovohradska,Ukraine,2020-06-21 00:00:18,48.472378,32.081666,612,30,508,74,8,0,6,2
4894,,Luhanska,Ukraine,2020-06-21 00:00:18,48.985624,39.018116,72,0,53,19,1,0,1,0
4895,,Lvivska,Ukraine,2020-06-21 00:00:18,49.717422,23.916561,3679,111,668,2900,139,0,5,134
4896,,Mykolaivska,Ukraine,2020-06-21 00:00:18,47.438413,31.778998,349,7,265,77,11,0,1,10
4909,Kyiv,Kyivska,Ukraine,2020-06-21 00:00:18,50.448668,30.547911,4252,97,1391,2764,76,1,59,16
4911,,Odeska,Ukraine,2020-06-21 00:00:18,46.518829,30.602712,1232,19,551,662,32,0,41,-9
4897,,Poltavska,Ukraine,2020-06-21 00:00:18,49.732656,33.778584,290,13,262,15,1,0,0,1
4898,,Rivnenska,Ukraine,2020-06-21 00:00:18,51.039594,26.391115,2776,55,1500,1221,83,2,33,48
4899,,Sumska,Ukraine,2020-06-21 00:00:18,51.10612,34.12381,252,5,178,69,6,0,0,6
4900,,Ternopilska,Ukraine,2020-06-21 00:00:18,49.402088,25.64818,1643,27,1054,562,38,0,4,34
4901,,Kharkivska,Ukraine,2020-06-21 00:00:18,49.615098,36.504888,1779,68,837,874,35,2,25,8
4902,,Khersonska,Ukraine,2020-06-21 00:00:18,46.673984,33.53598,185,3,174,8,0,0,0,0
4903,,Khmelnytska,Ukraine,2020-06-21 00:00:18,49.507456,26.929458,612,14,477,121,4,0,3,1
4904,,Cherkaska,Ukraine,2020-06-21 00:00:18,49.260159,31.352536,592,21,392,179,7,0,4,3
4905,,Chernivetska,Ukraine,2020-06-21 00:00:18,48.268275,25.976996,4268,171,1534,2563,57,0,64,-7
4906,,Chernihivska,Ukraine,2020-06-21 00:00:18,51.355018,32.004509,467,10,112,345,8,0,0,8
