FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-01 00:00:19,48.920517,28.685484,85058,2065,75237,7756,363,11,170,182
4908,,Volynska,Ukraine,2021-11-01 00:00:19,51.190885,24.870603,77792,1518,66526,9748,317,8,78,231
4913,,Dnipropetrovska,Ukraine,2021-11-01 00:00:19,48.301142,34.844169,187963,5858,151172,30933,1141,48,419,674
4912,,Donetska,Ukraine,2021-11-01 00:00:19,48.047635,37.674086,127639,3387,104052,20200,436,40,49,347
4914,,Zhytomyrskа,Ukraine,2021-11-01 00:00:19,50.639546,28.475602,116394,2423,95940,18031,1166,10,46,1110
4915,,Zakarpatska,Ukraine,2021-11-01 00:00:19,48.403718,23.275854,69126,1758,62451,4917,181,6,60,115
4891,,Zaporizka,Ukraine,2021-11-01 00:00:19,47.26706,35.700061,142210,3332,110423,28455,657,9,0,648
4892,,Ivano-Frankivska,Ukraine,2021-11-01 00:00:19,48.701932,24.619344,104055,2431,90741,10883,582,3,50,529
4910,,Kyivska,Ukraine,2021-11-01 00:00:19,50.299214,30.455333,150986,3293,133978,13715,578,7,199,372
4893,,Kirovohradska,Ukraine,2021-11-01 00:00:19,48.472378,32.081666,24866,978,21117,2771,177,4,26,147
4894,,Luhanska,Ukraine,2021-11-01 00:00:19,48.985624,39.018116,48352,1558,34445,12349,204,6,159,39
4895,,Lvivska,Ukraine,2021-11-01 00:00:19,49.717422,23.916561,182018,4525,146828,30665,1040,15,163,862
4896,,Mykolaivska,Ukraine,2021-11-01 00:00:19,47.438413,31.778998,85735,2355,75890,7490,939,17,227,695
4909,Kyiv,Kyivska,Ukraine,2021-11-01 00:00:19,50.448668,30.547911,259302,6169,229220,23913,443,39,161,243
4911,,Odeska,Ukraine,2021-11-01 00:00:19,46.518829,30.602712,192840,4081,149158,39601,1521,35,581,905
4897,,Poltavska,Ukraine,2021-11-01 00:00:19,49.732656,33.778584,99297,2307,84653,12337,364,4,20,340
4898,,Rivnenska,Ukraine,2021-11-01 00:00:19,51.039594,26.391115,101602,1585,88920,11097,412,10,298,104
4899,,Sumska,Ukraine,2021-11-01 00:00:19,51.10612,34.12381,106926,1880,87926,17120,1176,6,451,719
4900,,Ternopilska,Ukraine,2021-11-01 00:00:19,49.402088,25.64818,90521,1616,79025,9880,480,13,244,223
4901,,Kharkivska,Ukraine,2021-11-01 00:00:19,49.615098,36.504888,206415,4703,168907,32805,1934,19,1101,814
4902,,Khersonska,Ukraine,2021-11-01 00:00:19,46.673984,33.53598,65512,1813,43174,20525,918,0,137,781
4903,,Khmelnytska,Ukraine,2021-11-01 00:00:19,49.507456,26.929458,116180,2371,98403,15406,958,7,261,690
4904,,Cherkaska,Ukraine,2021-11-01 00:00:19,49.260159,31.352536,101233,1616,87157,12460,275,0,209,66
4905,,Chernivetska,Ukraine,2021-11-01 00:00:19,48.268275,25.976996,106405,2430,88128,15847,487,17,149,321
4906,,Chernihivska,Ukraine,2021-11-01 00:00:19,51.355018,32.004509,73875,1677,62742,9456,681,2,11,668
