FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2022-02-03 00:00:19,48.920517,28.685484,134203,3378,112259,18566,1252,13,331,908
4908,,Volynska,Ukraine,2022-02-03 00:00:19,51.190885,24.870603,112462,2268,102486,7708,1016,9,60,947
4913,,Dnipropetrovska,Ukraine,2022-02-03 00:00:19,48.301142,34.844169,259375,9168,236669,13538,1732,14,812,906
4912,,Donetska,Ukraine,2022-02-03 00:00:19,48.047635,37.674086,183826,5328,166404,12094,1558,9,304,1245
4914,,Zhytomyrskа,Ukraine,2022-02-03 00:00:19,50.639546,28.475602,161147,3362,139933,17852,1581,2,447,1132
4915,,Zakarpatska,Ukraine,2022-02-03 00:00:19,48.403718,23.275854,100134,2572,86628,10934,773,5,152,616
4891,,Zaporizka,Ukraine,2022-02-03 00:00:19,47.26706,35.700061,190399,5532,178394,6473,963,16,65,882
4892,,Ivano-Frankivska,Ukraine,2022-02-03 00:00:19,48.701932,24.619344,163974,3282,129904,30788,1330,22,1600,-292
4910,,Kyivska,Ukraine,2022-02-03 00:00:19,50.299214,30.455333,201483,4841,184129,12513,1409,4,351,1054
4893,,Kirovohradska,Ukraine,2022-02-03 00:00:19,48.472378,32.081666,36502,1652,31766,3084,310,1,108,201
4894,,Luhanska,Ukraine,2022-02-03 00:00:19,48.985624,39.018116,66559,2281,58166,6112,869,5,172,692
4895,,Lvivska,Ukraine,2022-02-03 00:00:19,49.717422,23.916561,266298,6243,216601,43454,2953,13,623,2317
4896,,Mykolaivska,Ukraine,2022-02-03 00:00:19,47.438413,31.778998,123978,3402,114408,6168,816,2,155,659
4909,Kyiv,Kyivska,Ukraine,2022-02-03 00:00:19,50.448668,30.547911,370492,8524,337860,24108,2499,14,995,1490
4911,,Odeska,Ukraine,2022-02-03 00:00:19,46.518829,30.602712,266777,5734,233077,27966,2725,9,106,2610
4897,,Poltavska,Ukraine,2022-02-03 00:00:19,49.732656,33.778584,154416,3967,140779,9670,1171,3,401,767
4898,,Rivnenska,Ukraine,2022-02-03 00:00:19,51.039594,26.391115,146159,2396,128814,14949,1695,5,529,1161
4899,,Sumska,Ukraine,2022-02-03 00:00:19,51.10612,34.12381,155321,3001,132341,19979,1499,6,608,885
4900,,Ternopilska,Ukraine,2022-02-03 00:00:19,49.402088,25.64818,128102,2243,108592,17267,1329,5,409,915
4901,,Kharkivska,Ukraine,2022-02-03 00:00:19,49.615098,36.504888,269979,6603,237989,25387,2121,12,335,1774
4902,,Khersonska,Ukraine,2022-02-03 00:00:19,46.673984,33.53598,86616,2774,76844,6998,837,1,72,764
4903,,Khmelnytska,Ukraine,2022-02-03 00:00:19,49.507456,26.929458,169827,3505,146459,19863,1766,13,557,1196
4904,,Cherkaska,Ukraine,2022-02-03 00:00:19,49.260159,31.352536,140226,2797,128557,8872,940,7,346,587
4905,,Chernivetska,Ukraine,2022-02-03 00:00:19,48.268275,25.976996,136576,3144,117778,15654,988,10,135,843
4906,,Chernihivska,Ukraine,2022-02-03 00:00:19,51.355018,32.004509,105446,2602,94637,8207,882,4,221,657
