FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-08-09 00:00:19,48.920517,28.685484,71737,1707,69652,378,17,1,19,-3
4908,,Volynska,Ukraine,2021-08-09 00:00:19,51.190885,24.870603,62338,1205,61066,67,8,0,2,6
4913,,Dnipropetrovska,Ukraine,2021-08-09 00:00:19,48.301142,34.844169,136908,4533,131533,842,72,4,21,47
4912,,Donetska,Ukraine,2021-08-09 00:00:19,48.047635,37.674086,92024,2406,88862,756,23,0,0,23
4914,,Zhytomyrskа,Ukraine,2021-08-09 00:00:19,50.639546,28.475602,88989,1810,86881,298,18,1,0,17
4915,,Zakarpatska,Ukraine,2021-08-09 00:00:19,48.403718,23.275854,62301,1611,60543,147,0,0,0,0
4891,,Zaporizka,Ukraine,2021-08-09 00:00:19,47.26706,35.700061,105548,2458,102526,564,24,0,0,24
4892,,Ivano-Frankivska,Ukraine,2021-08-09 00:00:19,48.701932,24.619344,86971,2108,84693,170,21,0,4,17
4910,,Kyivska,Ukraine,2021-08-09 00:00:19,50.299214,30.455333,128437,2773,124989,675,26,0,22,4
4893,,Kirovohradska,Ukraine,2021-08-09 00:00:19,48.472378,32.081666,20782,860,19761,161,1,0,3,-2
4894,,Luhanska,Ukraine,2021-08-09 00:00:19,48.985624,39.018116,27372,980,25955,437,7,0,0,7
4895,,Lvivska,Ukraine,2021-08-09 00:00:19,49.717422,23.916561,138462,3701,134033,728,11,0,14,-3
4896,,Mykolaivska,Ukraine,2021-08-09 00:00:19,47.438413,31.778998,70533,1869,68426,238,15,0,8,7
4909,Kyiv,Kyivska,Ukraine,2021-08-09 00:00:19,50.448668,30.547911,220156,5245,211108,3803,53,1,90,-38
4911,,Odeska,Ukraine,2021-08-09 00:00:19,46.518829,30.602712,142450,3022,138037,1391,50,1,1,48
4897,,Poltavska,Ukraine,2021-08-09 00:00:19,49.732656,33.778584,78441,1874,76279,288,12,0,1,11
4898,,Rivnenska,Ukraine,2021-08-09 00:00:19,51.039594,26.391115,79804,1208,78434,162,4,0,3,1
4899,,Sumska,Ukraine,2021-08-09 00:00:19,51.10612,34.12381,78671,1345,76931,395,7,0,7,0
4900,,Ternopilska,Ukraine,2021-08-09 00:00:19,49.402088,25.64818,70431,1205,68949,277,38,0,14,24
4901,,Kharkivska,Ukraine,2021-08-09 00:00:19,49.615098,36.504888,149917,3617,145249,1051,38,2,17,19
4902,,Khersonska,Ukraine,2021-08-09 00:00:19,46.673984,33.53598,36838,1187,34932,719,101,0,7,94
4903,,Khmelnytska,Ukraine,2021-08-09 00:00:19,49.507456,26.929458,89443,1895,87211,337,27,0,0,27
4904,,Cherkaska,Ukraine,2021-08-09 00:00:19,49.260159,31.352536,82363,1324,80542,497,6,0,0,6
4905,,Chernivetska,Ukraine,2021-08-09 00:00:19,48.268275,25.976996,80327,1799,78251,277,27,0,2,25
4906,,Chernihivska,Ukraine,2021-08-09 00:00:19,51.355018,32.004509,57908,1353,56078,477,13,0,0,13
