FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-11-24 00:00:20,48.920517,28.685484,15476,268,8763,6445,162,2,114,46
4908,,Volynska,Ukraine,2020-11-24 00:00:20,51.190885,24.870603,21864,398,14188,7278,408,4,250,154
4913,,Dnipropetrovska,Ukraine,2020-11-24 00:00:20,48.301142,34.844169,29654,758,11798,17098,1093,10,256,827
4912,,Donetska,Ukraine,2020-11-24 00:00:20,48.047635,37.674086,20262,359,9211,10692,236,4,147,85
4914,,Zhytomyrskа,Ukraine,2020-11-24 00:00:20,50.639546,28.475602,26966,449,14890,11627,812,11,72,729
4915,,Zakarpatska,Ukraine,2020-11-24 00:00:20,48.403718,23.275854,21538,507,11863,9168,170,4,114,52
4891,,Zaporizka,Ukraine,2020-11-24 00:00:20,47.26706,35.700061,24442,246,3745,20451,642,17,0,625
4892,,Ivano-Frankivska,Ukraine,2020-11-24 00:00:20,48.701932,24.619344,32296,571,12809,18916,437,4,32,401
4910,,Kyivska,Ukraine,2020-11-24 00:00:20,50.299214,30.455333,31212,626,11218,19368,870,2,55,813
4893,,Kirovohradska,Ukraine,2020-11-24 00:00:20,48.472378,32.081666,4358,140,2070,2148,100,3,1,96
4894,,Luhanska,Ukraine,2020-11-24 00:00:20,48.985624,39.018116,5679,138,3152,2389,13,0,0,13
4895,,Lvivska,Ukraine,2020-11-24 00:00:20,49.717422,23.916561,41279,1150,26874,13255,400,10,476,-86
4896,,Mykolaivska,Ukraine,2020-11-24 00:00:20,47.438413,31.778998,15320,274,4871,10175,363,3,142,218
4909,Kyiv,Kyivska,Ukraine,2020-11-24 00:00:20,50.448668,30.547911,60218,1142,20744,38332,1212,19,2,1191
4911,,Odeska,Ukraine,2020-11-24 00:00:20,46.518829,30.602712,37901,513,8729,28659,536,4,2,530
4897,,Poltavska,Ukraine,2020-11-24 00:00:20,49.732656,33.778584,18557,381,9145,9031,314,1,22,291
4898,,Rivnenska,Ukraine,2020-11-24 00:00:20,51.039594,26.391115,28194,356,20572,7266,282,3,54,225
4899,,Sumska,Ukraine,2020-11-24 00:00:20,51.10612,34.12381,23167,299,8485,14383,555,0,257,298
4900,,Ternopilska,Ukraine,2020-11-24 00:00:20,49.402088,25.64818,25813,351,19946,5516,247,7,87,153
4901,,Kharkivska,Ukraine,2020-11-24 00:00:20,49.615098,36.504888,51637,703,22532,28402,239,4,1416,-1181
4902,,Khersonska,Ukraine,2020-11-24 00:00:20,46.673984,33.53598,8704,181,3714,4809,155,2,0,153
4903,,Khmelnytska,Ukraine,2020-11-24 00:00:20,49.507456,26.929458,26430,400,14590,11440,203,0,230,-27
4904,,Cherkaska,Ukraine,2020-11-24 00:00:20,49.260159,31.352536,18292,168,8093,10031,544,3,73,468
4905,,Chernivetska,Ukraine,2020-11-24 00:00:20,48.268275,25.976996,31369,606,13743,17020,335,7,341,-13
4906,,Chernihivska,Ukraine,2020-11-24 00:00:20,51.355018,32.004509,15061,91,5315,9655,617,0,0,617
