FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-07-27 00:00:19,48.920517,28.685484,71385,1699,69488,198,14,0,7,7
4908,,Volynska,Ukraine,2021-07-27 00:00:19,51.190885,24.870603,62274,1204,61018,52,2,0,3,-1
4913,,Dnipropetrovska,Ukraine,2021-07-27 00:00:19,48.301142,34.844169,136281,4496,131266,519,6,0,0,6
4912,,Donetska,Ukraine,2021-07-27 00:00:19,48.047635,37.674086,91332,2380,88482,470,8,0,0,8
4914,,Zhytomyrskа,Ukraine,2021-07-27 00:00:19,50.639546,28.475602,88740,1802,86665,273,17,0,6,11
4915,,Zakarpatska,Ukraine,2021-07-27 00:00:19,48.403718,23.275854,62205,1608,60498,99,0,0,0,0
4891,,Zaporizka,Ukraine,2021-07-27 00:00:19,47.26706,35.700061,105050,2451,102312,287,0,0,0,0
4892,,Ivano-Frankivska,Ukraine,2021-07-27 00:00:19,48.701932,24.619344,86819,2107,84609,103,2,0,2,0
4910,,Kyivska,Ukraine,2021-07-27 00:00:19,50.299214,30.455333,128070,2767,124834,469,8,0,0,8
4893,,Kirovohradska,Ukraine,2021-07-27 00:00:19,48.472378,32.081666,20705,856,19735,114,2,0,0,2
4894,,Luhanska,Ukraine,2021-07-27 00:00:19,48.985624,39.018116,27000,967,25708,325,2,0,0,2
4895,,Lvivska,Ukraine,2021-07-27 00:00:19,49.717422,23.916561,137989,3677,133783,529,8,0,4,4
4896,,Mykolaivska,Ukraine,2021-07-27 00:00:19,47.438413,31.778998,70301,1864,68237,200,3,0,12,-9
4909,Kyiv,Kyivska,Ukraine,2021-07-27 00:00:19,50.448668,30.547911,218013,5228,208593,4192,71,0,30,41
4911,,Odeska,Ukraine,2021-07-27 00:00:19,46.518829,30.602712,141625,3007,137748,870,33,2,68,-37
4897,,Poltavska,Ukraine,2021-07-27 00:00:19,49.732656,33.778584,78212,1872,76099,241,0,0,0,0
4898,,Rivnenska,Ukraine,2021-07-27 00:00:19,51.039594,26.391115,79650,1207,78368,75,3,0,1,2
4899,,Sumska,Ukraine,2021-07-27 00:00:19,51.10612,34.12381,78346,1342,76697,307,8,0,14,-6
4900,,Ternopilska,Ukraine,2021-07-27 00:00:19,49.402088,25.64818,70167,1204,68896,67,7,0,6,1
4901,,Kharkivska,Ukraine,2021-07-27 00:00:19,49.615098,36.504888,149170,3591,144926,653,12,0,16,-4
4902,,Khersonska,Ukraine,2021-07-27 00:00:19,46.673984,33.53598,36238,1162,34706,370,3,0,0,3
4903,,Khmelnytska,Ukraine,2021-07-27 00:00:19,49.507456,26.929458,89148,1889,87106,153,0,0,0,0
4904,,Cherkaska,Ukraine,2021-07-27 00:00:19,49.260159,31.352536,82125,1321,80417,387,1,0,0,1
4905,,Chernivetska,Ukraine,2021-07-27 00:00:19,48.268275,25.976996,80105,1796,78188,121,3,0,1,2
4906,,Chernihivska,Ukraine,2021-07-27 00:00:19,51.355018,32.004509,57713,1352,55986,375,0,0,0,0
