FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-08-31 00:00:19,48.920517,28.685484,3948,81,2778,1089,76,1,0,75
4908,,Volynska,Ukraine,2020-08-31 00:00:19,51.190885,24.870603,5417,117,3861,1439,47,0,15,32
4913,,Dnipropetrovska,Ukraine,2020-08-31 00:00:19,48.301142,34.844169,2306,47,1200,1059,70,1,7,62
4912,,Donetska,Ukraine,2020-08-31 00:00:19,48.047635,37.674086,1416,21,871,524,47,1,0,46
4914,,Zhytomyrskа,Ukraine,2020-08-31 00:00:19,50.639546,28.475602,3213,65,1859,1289,58,4,22,32
4915,,Zakarpatska,Ukraine,2020-08-31 00:00:19,48.403718,23.275854,7456,259,3290,3907,71,0,70,1
4891,,Zaporizka,Ukraine,2020-08-31 00:00:19,47.26706,35.700061,1558,25,897,636,38,0,14,24
4892,,Ivano-Frankivska,Ukraine,2020-08-31 00:00:19,48.701932,24.619344,9014,214,3250,5550,171,2,53,116
4910,,Kyivska,Ukraine,2020-08-31 00:00:19,50.299214,30.455333,5580,96,3612,1872,91,1,0,90
4893,,Kirovohradska,Ukraine,2020-08-31 00:00:19,48.472378,32.081666,810,45,691,74,15,0,5,10
4894,,Luhanska,Ukraine,2020-08-31 00:00:19,48.985624,39.018116,312,2,186,124,17,0,1,16
4895,,Lvivska,Ukraine,2020-08-31 00:00:19,49.717422,23.916561,14356,389,4310,9657,188,3,29,156
4896,,Mykolaivska,Ukraine,2020-08-31 00:00:19,47.438413,31.778998,1169,26,581,562,51,1,0,50
4909,Kyiv,Kyivska,Ukraine,2020-08-31 00:00:19,50.448668,30.547911,13093,202,4317,8574,109,9,89,11
4911,,Odeska,Ukraine,2020-08-31 00:00:19,46.518829,30.602712,7094,102,1787,5205,173,0,0,173
4897,,Poltavska,Ukraine,2020-08-31 00:00:19,49.732656,33.778584,770,20,499,251,32,0,4,28
4898,,Rivnenska,Ukraine,2020-08-31 00:00:19,51.039594,26.391115,9098,129,6523,2446,79,2,60,17
4899,,Sumska,Ukraine,2020-08-31 00:00:19,51.10612,34.12381,1456,24,662,770,58,0,8,50
4900,,Ternopilska,Ukraine,2020-08-31 00:00:19,49.402088,25.64818,5865,69,3001,2795,160,3,15,142
4901,,Kharkivska,Ukraine,2020-08-31 00:00:19,49.615098,36.504888,8889,203,3222,5464,198,4,111,83
4902,,Khersonska,Ukraine,2020-08-31 00:00:19,46.673984,33.53598,392,11,269,112,6,0,8,-2
4903,,Khmelnytska,Ukraine,2020-08-31 00:00:19,49.507456,26.929458,2402,43,1348,1011,105,0,39,66
4904,,Cherkaska,Ukraine,2020-08-31 00:00:19,49.260159,31.352536,1538,38,964,536,56,0,15,41
4905,,Chernivetska,Ukraine,2020-08-31 00:00:19,48.268275,25.976996,10145,277,6192,3676,148,3,31,114
4906,,Chernihivska,Ukraine,2020-08-31 00:00:19,51.355018,32.004509,1777,22,564,1191,32,0,0,32
