FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-21 00:00:19,48.920517,28.685484,98396,2474,79950,15972,776,17,543,216
4908,,Volynska,Ukraine,2021-11-21 00:00:19,51.190885,24.870603,89298,1837,74614,12847,652,13,344,295
4913,,Dnipropetrovska,Ukraine,2021-11-21 00:00:19,48.301142,34.844169,223754,7243,176781,39730,1870,76,2414,-620
4912,,Donetska,Ukraine,2021-11-21 00:00:19,48.047635,37.674086,147102,4300,128549,14253,1010,71,1581,-642
4914,,Zhytomyrskа,Ukraine,2021-11-21 00:00:19,50.639546,28.475602,129779,2863,109616,17300,547,21,819,-293
4915,,Zakarpatska,Ukraine,2021-11-21 00:00:19,48.403718,23.275854,76433,1940,65258,9235,519,9,321,189
4891,,Zaporizka,Ukraine,2021-11-21 00:00:19,47.26706,35.700061,164137,4034,131491,28612,1027,31,1312,-316
4892,,Ivano-Frankivska,Ukraine,2021-11-21 00:00:19,48.701932,24.619344,117768,2747,99540,15481,570,10,433,127
4910,,Kyivska,Ukraine,2021-11-21 00:00:19,50.299214,30.455333,167503,3935,144351,19217,965,47,771,147
4893,,Kirovohradska,Ukraine,2021-11-21 00:00:19,48.472378,32.081666,27815,1143,22833,3839,234,10,130,94
4894,,Luhanska,Ukraine,2021-11-21 00:00:19,48.985624,39.018116,55504,1879,43979,9646,255,7,764,-516
4895,,Lvivska,Ukraine,2021-11-21 00:00:19,49.717422,23.916561,203652,5218,163897,34537,1017,27,754,236
4896,,Mykolaivska,Ukraine,2021-11-21 00:00:19,47.438413,31.778998,102849,2863,86244,13742,907,17,971,-81
4909,Kyiv,Kyivska,Ukraine,2021-11-21 00:00:19,50.448668,30.547911,287146,7136,244649,35361,1484,40,1214,230
4911,,Odeska,Ukraine,2021-11-21 00:00:19,46.518829,30.602712,223016,4930,170719,47367,840,44,1368,-572
4897,,Poltavska,Ukraine,2021-11-21 00:00:19,49.732656,33.778584,118906,2930,96257,19719,931,41,1279,-389
4898,,Rivnenska,Ukraine,2021-11-21 00:00:19,51.039594,26.391115,116296,1956,102810,11530,661,18,966,-323
4899,,Sumska,Ukraine,2021-11-21 00:00:19,51.10612,34.12381,121416,2392,104160,14864,461,19,1087,-645
4900,,Ternopilska,Ukraine,2021-11-21 00:00:19,49.402088,25.64818,99835,1874,88065,9896,336,7,491,-162
4901,,Kharkivska,Ukraine,2021-11-21 00:00:19,49.615098,36.504888,230526,5292,192119,33115,657,41,1737,-1121
4902,,Khersonska,Ukraine,2021-11-21 00:00:19,46.673984,33.53598,74643,2363,51935,20345,222,20,567,-365
4903,,Khmelnytska,Ukraine,2021-11-21 00:00:19,49.507456,26.929458,132957,2803,113745,16409,735,12,1150,-427
4904,,Cherkaska,Ukraine,2021-11-21 00:00:19,49.260159,31.352536,113692,2019,95210,16463,704,38,517,149
4905,,Chernivetska,Ukraine,2021-11-21 00:00:19,48.268275,25.976996,114048,2729,92443,18876,203,13,222,-32
4906,,Chernihivska,Ukraine,2021-11-21 00:00:19,51.355018,32.004509,85837,1995,69285,14557,667,15,224,428
