FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-07-12 00:00:19,48.920517,28.685484,2081,36,1522,523,21,2,37,-18
4908,,Volynska,Ukraine,2020-07-12 00:00:19,51.190885,24.870603,2987,72,1585,1330,55,1,179,-125
4913,,Dnipropetrovska,Ukraine,2020-07-12 00:00:19,48.301142,34.844169,1140,23,1022,95,3,0,7,-4
4912,,Donetska,Ukraine,2020-07-12 00:00:19,48.047635,37.674086,758,10,249,499,7,0,14,-7
4914,,Zhytomyrskа,Ukraine,2020-07-12 00:00:19,50.639546,28.475602,1521,34,1129,358,9,1,23,-15
4915,,Zakarpatska,Ukraine,2020-07-12 00:00:19,48.403718,23.275854,3842,138,1197,2507,108,6,18,84
4891,,Zaporizka,Ukraine,2020-07-12 00:00:19,47.26706,35.700061,612,20,509,83,2,1,16,-15
4892,,Ivano-Frankivska,Ukraine,2020-07-12 00:00:19,48.701932,24.619344,2971,109,1228,1634,56,2,0,54
4910,,Kyivska,Ukraine,2020-07-12 00:00:19,50.299214,30.455333,2986,57,1796,1133,46,2,76,-32
4893,,Kirovohradska,Ukraine,2020-07-12 00:00:19,48.472378,32.081666,670,33,585,52,0,0,3,-3
4894,,Luhanska,Ukraine,2020-07-12 00:00:19,48.985624,39.018116,93,0,73,20,3,0,0,3
4895,,Lvivska,Ukraine,2020-07-12 00:00:19,49.717422,23.916561,6882,181,1009,5692,119,3,6,110
4896,,Mykolaivska,Ukraine,2020-07-12 00:00:19,47.438413,31.778998,477,11,369,97,10,0,13,-3
4909,Kyiv,Kyivska,Ukraine,2020-07-12 00:00:19,50.448668,30.547911,6115,124,2058,3933,125,2,25,98
4911,,Odeska,Ukraine,2020-07-12 00:00:19,46.518829,30.602712,2141,27,947,1167,33,0,44,-11
4897,,Poltavska,Ukraine,2020-07-12 00:00:19,49.732656,33.778584,331,13,297,21,1,0,7,-6
4898,,Rivnenska,Ukraine,2020-07-12 00:00:19,51.039594,26.391115,4520,80,2699,1741,66,1,198,-133
4899,,Sumska,Ukraine,2020-07-12 00:00:19,51.10612,34.12381,337,5,291,41,5,0,16,-11
4900,,Ternopilska,Ukraine,2020-07-12 00:00:19,49.402088,25.64818,2217,33,1368,816,43,1,15,27
4901,,Kharkivska,Ukraine,2020-07-12 00:00:19,49.615098,36.504888,2621,103,1357,1161,44,1,36,7
4902,,Khersonska,Ukraine,2020-07-12 00:00:19,46.673984,33.53598,204,3,186,15,1,0,2,-1
4903,,Khmelnytska,Ukraine,2020-07-12 00:00:19,49.507456,26.929458,888,20,645,223,7,0,7,0
4904,,Cherkaska,Ukraine,2020-07-12 00:00:19,49.260159,31.352536,738,29,589,120,13,1,11,1
4905,,Chernivetska,Ukraine,2020-07-12 00:00:19,48.268275,25.976996,5117,197,2669,2251,21,3,87,-69
4906,,Chernihivska,Ukraine,2020-07-12 00:00:19,51.355018,32.004509,594,14,282,298,2,0,21,-19
