FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2022-01-08 00:00:19,48.920517,28.685484,113434,3165,105641,4628,323,7,306,10
4908,,Volynska,Ukraine,2022-01-08 00:00:19,51.190885,24.870603,104102,2199,100541,1362,76,1,70,5
4913,,Dnipropetrovska,Ukraine,2022-01-08 00:00:19,48.301142,34.844169,243188,8922,231035,3231,276,23,381,-128
4912,,Donetska,Ukraine,2022-01-08 00:00:19,48.047635,37.674086,168917,5171,161046,2700,218,7,120,91
4914,,Zhytomyrskа,Ukraine,2022-01-08 00:00:19,50.639546,28.475602,141375,3277,135685,2413,324,7,168,149
4915,,Zakarpatska,Ukraine,2022-01-08 00:00:19,48.403718,23.275854,88815,2421,80911,5483,154,6,256,-108
4891,,Zaporizka,Ukraine,2022-01-08 00:00:19,47.26706,35.700061,182923,5344,176348,1231,159,18,70,71
4892,,Ivano-Frankivska,Ukraine,2022-01-08 00:00:19,48.701932,24.619344,128728,3122,121118,4488,505,4,37,464
4910,,Kyivska,Ukraine,2022-01-08 00:00:19,50.299214,30.455333,186709,4716,177026,4967,272,19,523,-270
4893,,Kirovohradska,Ukraine,2022-01-08 00:00:19,48.472378,32.081666,33405,1549,30016,1840,54,2,102,-50
4894,,Luhanska,Ukraine,2022-01-08 00:00:19,48.985624,39.018116,60143,2222,56862,1059,87,4,68,15
4895,,Lvivska,Ukraine,2022-01-08 00:00:19,49.717422,23.916561,221867,6047,209434,6386,494,6,190,298
4896,,Mykolaivska,Ukraine,2022-01-08 00:00:19,47.438413,31.778998,115972,3314,110382,2276,163,8,226,-71
4909,Kyiv,Kyivska,Ukraine,2022-01-08 00:00:19,50.448668,30.547911,337506,8277,317639,11590,904,21,755,128
4911,,Odeska,Ukraine,2022-01-08 00:00:19,46.518829,30.602712,241468,5605,226407,9456,228,8,342,-122
4897,,Poltavska,Ukraine,2022-01-08 00:00:19,49.732656,33.778584,141565,3793,133816,3956,270,6,456,-192
4898,,Rivnenska,Ukraine,2022-01-08 00:00:19,51.039594,26.391115,128190,2290,124684,1216,163,2,266,-105
4899,,Sumska,Ukraine,2022-01-08 00:00:19,51.10612,34.12381,132027,2854,126631,2542,379,5,112,262
4900,,Ternopilska,Ukraine,2022-01-08 00:00:19,49.402088,25.64818,108474,2143,103568,2763,366,3,235,128
4901,,Kharkivska,Ukraine,2022-01-08 00:00:19,49.615098,36.504888,244877,6412,231945,6520,652,5,182,465
4902,,Khersonska,Ukraine,2022-01-08 00:00:19,46.673984,33.53598,79241,2703,75433,1105,120,2,26,92
4903,,Khmelnytska,Ukraine,2022-01-08 00:00:19,49.507456,26.929458,147886,3366,141029,3491,300,3,246,51
4904,,Cherkaska,Ukraine,2022-01-08 00:00:19,49.260159,31.352536,130005,2667,122897,4441,241,6,255,-20
4905,,Chernivetska,Ukraine,2022-01-08 00:00:19,48.268275,25.976996,120027,3029,115604,1394,133,4,62,67
4906,,Chernihivska,Ukraine,2022-01-08 00:00:19,51.355018,32.004509,95624,2480,90811,2333,316,15,141,160
