FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-03-26 00:00:19,48.920517,28.685484,53866,941,33458,19467,772,20,383,369
4908,,Volynska,Ukraine,2021-03-26 00:00:19,51.190885,24.870603,45054,735,39935,4384,349,3,127,219
4913,,Dnipropetrovska,Ukraine,2021-03-26 00:00:19,48.301142,34.844169,86190,2265,73229,10696,892,37,240,615
4912,,Donetska,Ukraine,2021-03-26 00:00:19,48.047635,37.674086,55455,1229,46624,7602,778,10,211,557
4914,,Zhytomyrskа,Ukraine,2021-03-26 00:00:19,50.639546,28.475602,67367,1099,49581,16687,1136,7,260,869
4915,,Zakarpatska,Ukraine,2021-03-26 00:00:19,48.403718,23.275854,52234,1237,38469,12528,668,14,724,-70
4891,,Zaporizka,Ukraine,2021-03-26 00:00:19,47.26706,35.700061,75880,1351,68457,6072,488,17,154,317
4892,,Ivano-Frankivska,Ukraine,2021-03-26 00:00:19,48.701932,24.619344,77395,1622,59463,16310,512,26,734,-248
4910,,Kyivska,Ukraine,2021-03-26 00:00:19,50.299214,30.455333,90260,1503,75784,12973,872,21,353,498
4893,,Kirovohradska,Ukraine,2021-03-26 00:00:19,48.472378,32.081666,12388,447,8829,3112,184,4,33,147
4894,,Luhanska,Ukraine,2021-03-26 00:00:19,48.985624,39.018116,16662,506,14734,1422,141,1,53,87
4895,,Lvivska,Ukraine,2021-03-26 00:00:19,49.717422,23.916561,97440,2552,76479,18409,1032,24,206,802
4896,,Mykolaivska,Ukraine,2021-03-26 00:00:19,47.438413,31.778998,49761,973,41311,7477,377,21,189,167
4909,Kyiv,Kyivska,Ukraine,2021-03-26 00:00:19,50.448668,30.547911,156603,3198,103722,49683,1267,35,600,632
4911,,Odeska,Ukraine,2021-03-26 00:00:19,46.518829,30.602712,101783,1679,82439,17665,1235,25,96,1114
4897,,Poltavska,Ukraine,2021-03-26 00:00:19,49.732656,33.778584,52568,1108,44964,6496,521,6,264,251
4898,,Rivnenska,Ukraine,2021-03-26 00:00:19,51.039594,26.391115,55256,716,50058,4482,626,5,218,403
4899,,Sumska,Ukraine,2021-03-26 00:00:19,51.10612,34.12381,55403,780,48739,5884,613,9,149,455
4900,,Ternopilska,Ukraine,2021-03-26 00:00:19,49.402088,25.64818,51495,719,43378,7398,531,2,363,166
4901,,Kharkivska,Ukraine,2021-03-26 00:00:19,49.615098,36.504888,97986,1865,82767,13354,918,19,600,299
4902,,Khersonska,Ukraine,2021-03-26 00:00:19,46.673984,33.53598,23356,689,21054,1613,168,5,76,87
4903,,Khmelnytska,Ukraine,2021-03-26 00:00:19,49.507456,26.929458,59639,1072,49019,9548,989,15,301,673
4904,,Cherkaska,Ukraine,2021-03-26 00:00:19,49.260159,31.352536,54842,725,48707,5410,509,7,155,347
4905,,Chernivetska,Ukraine,2021-03-26 00:00:19,48.268275,25.976996,67545,1292,48881,17372,543,21,147,375
4906,,Chernihivska,Ukraine,2021-03-26 00:00:19,51.355018,32.004509,40147,832,32939,6376,548,8,112,428
