FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-04-04 00:00:19,48.920517,28.685484,59377,1120,36760,21497,612,19,771,-178
4908,,Volynska,Ukraine,2021-04-04 00:00:19,51.190885,24.870603,48131,795,41198,6138,445,10,143,292
4913,,Dnipropetrovska,Ukraine,2021-04-04 00:00:19,48.301142,34.844169,94707,2449,76114,16144,1433,26,38,1369
4912,,Donetska,Ukraine,2021-04-04 00:00:19,48.047635,37.674086,61291,1309,49004,10978,749,16,468,265
4914,,Zhytomyrskа,Ukraine,2021-04-04 00:00:19,50.639546,28.475602,73566,1243,53052,19271,642,17,665,-40
4915,,Zakarpatska,Ukraine,2021-04-04 00:00:19,48.403718,23.275854,55478,1365,42317,11796,393,16,529,-152
4891,,Zaporizka,Ukraine,2021-04-04 00:00:19,47.26706,35.700061,80522,1459,69681,9382,754,12,152,590
4892,,Ivano-Frankivska,Ukraine,2021-04-04 00:00:19,48.701932,24.619344,80430,1747,65142,13541,332,10,722,-400
4910,,Kyivska,Ukraine,2021-04-04 00:00:19,50.299214,30.455333,98807,1695,79364,17748,1366,26,561,779
4893,,Kirovohradska,Ukraine,2021-04-04 00:00:19,48.472378,32.081666,13675,483,9217,3975,144,5,69,70
4894,,Luhanska,Ukraine,2021-04-04 00:00:19,48.985624,39.018116,18109,550,15250,2309,230,14,69,147
4895,,Lvivska,Ukraine,2021-04-04 00:00:19,49.717422,23.916561,108017,2688,80783,24546,1538,16,643,879
4896,,Mykolaivska,Ukraine,2021-04-04 00:00:19,47.438413,31.778998,53178,1116,42214,9848,471,22,184,265
4909,Kyiv,Kyivska,Ukraine,2021-04-04 00:00:19,50.448668,30.547911,166658,3545,107484,55629,2053,50,696,1307
4911,,Odeska,Ukraine,2021-04-04 00:00:19,46.518829,30.602712,112000,1881,83661,26458,1521,7,355,1159
4897,,Poltavska,Ukraine,2021-04-04 00:00:19,49.732656,33.778584,57300,1191,47820,8289,774,8,378,388
4898,,Rivnenska,Ukraine,2021-04-04 00:00:19,51.039594,26.391115,59714,771,51742,7201,690,10,350,330
4899,,Sumska,Ukraine,2021-04-04 00:00:19,51.10612,34.12381,60577,841,50583,9153,825,18,430,377
4900,,Ternopilska,Ukraine,2021-04-04 00:00:19,49.402088,25.64818,56204,804,45974,9426,673,15,381,277
4901,,Kharkivska,Ukraine,2021-04-04 00:00:19,49.615098,36.504888,107388,2023,86360,19005,1470,19,547,904
4902,,Khersonska,Ukraine,2021-04-04 00:00:19,46.673984,33.53598,25022,718,21501,2803,274,9,78,187
4903,,Khmelnytska,Ukraine,2021-04-04 00:00:19,49.507456,26.929458,67417,1209,52219,13989,1144,19,383,742
4904,,Cherkaska,Ukraine,2021-04-04 00:00:19,49.260159,31.352536,59509,776,50436,8297,743,2,124,617
4905,,Chernivetska,Ukraine,2021-04-04 00:00:19,48.268275,25.976996,71112,1401,50388,19323,360,14,261,85
4906,,Chernihivska,Ukraine,2021-04-04 00:00:19,51.355018,32.004509,43782,896,34272,8614,705,16,169,520
