FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-10-28 00:00:19,48.920517,28.685484,9506,168,5858,3480,105,2,134,-31
4908,,Volynska,Ukraine,2020-10-28 00:00:19,51.190885,24.870603,12635,249,7132,5254,232,2,90,140
4913,,Dnipropetrovska,Ukraine,2020-10-28 00:00:19,48.301142,34.844169,13418,323,5330,7765,274,8,36,230
4912,,Donetska,Ukraine,2020-10-28 00:00:19,48.047635,37.674086,8819,87,1453,7279,118,0,27,91
4914,,Zhytomyrskа,Ukraine,2020-10-28 00:00:19,50.639546,28.475602,12878,219,6700,5959,345,9,205,131
4915,,Zakarpatska,Ukraine,2020-10-28 00:00:19,48.403718,23.275854,13345,357,6072,6916,201,4,92,105
4891,,Zaporizka,Ukraine,2020-10-28 00:00:19,47.26706,35.700061,8463,104,1975,6384,331,7,108,216
4892,,Ivano-Frankivska,Ukraine,2020-10-28 00:00:19,48.701932,24.619344,18915,420,9298,9197,325,4,121,200
4910,,Kyivska,Ukraine,2020-10-28 00:00:19,50.299214,30.455333,15156,343,7727,7086,311,8,44,259
4893,,Kirovohradska,Ukraine,2020-10-28 00:00:19,48.472378,32.081666,2157,84,1132,941,43,2,14,27
4894,,Luhanska,Ukraine,2020-10-28 00:00:19,48.985624,39.018116,3321,65,1084,2172,88,4,21,63
4895,,Lvivska,Ukraine,2020-10-28 00:00:19,49.717422,23.916561,28086,797,10948,16341,478,14,207,257
4896,,Mykolaivska,Ukraine,2020-10-28 00:00:19,47.438413,31.778998,7194,137,1716,5341,125,4,14,107
4909,Kyiv,Kyivska,Ukraine,2020-10-28 00:00:19,50.448668,30.547911,34887,706,11925,22256,525,7,176,342
4911,,Odeska,Ukraine,2020-10-28 00:00:19,46.518829,30.602712,22640,338,3272,19030,461,5,0,456
4897,,Poltavska,Ukraine,2020-10-28 00:00:19,49.732656,33.778584,8350,159,2971,5220,294,6,209,79
4898,,Rivnenska,Ukraine,2020-10-28 00:00:19,51.039594,26.391115,18003,228,13722,4053,273,6,305,-38
4899,,Sumska,Ukraine,2020-10-28 00:00:19,51.10612,34.12381,10810,162,3348,7300,205,9,1,195
4900,,Ternopilska,Ukraine,2020-10-28 00:00:19,49.402088,25.64818,19522,245,14512,4765,261,4,289,-32
4901,,Kharkivska,Ukraine,2020-10-28 00:00:19,49.615098,36.504888,33806,504,6434,26868,556,9,123,424
4902,,Khersonska,Ukraine,2020-10-28 00:00:19,46.673984,33.53598,3344,72,1404,1868,108,2,76,30
4903,,Khmelnytska,Ukraine,2020-10-28 00:00:19,49.507456,26.929458,13845,204,6059,7582,363,1,177,185
4904,,Cherkaska,Ukraine,2020-10-28 00:00:19,49.260159,31.352536,8301,89,3670,4542,154,3,197,-46
4905,,Chernivetska,Ukraine,2020-10-28 00:00:19,48.268275,25.976996,20117,442,10109,9566,389,5,71,313
4906,,Chernihivska,Ukraine,2020-10-28 00:00:19,51.355018,32.004509,8083,88,1485,6510,112,1,62,49
