FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-06-02 00:00:18,48.920517,28.685484,70541,1669,66660,2212,29,4,262,-237
4908,,Volynska,Ukraine,2021-06-02 00:00:18,51.190885,24.870603,61339,1156,57821,2362,53,3,497,-447
4913,,Dnipropetrovska,Ukraine,2021-06-02 00:00:18,48.301142,34.844169,133651,4189,121796,7666,137,27,581,-471
4912,,Donetska,Ukraine,2021-06-02 00:00:18,48.047635,37.674086,89342,2250,83694,3398,88,17,516,-445
4914,,Zhytomyrskа,Ukraine,2021-06-02 00:00:18,50.639546,28.475602,87674,1746,84249,1679,31,5,202,-176
4915,,Zakarpatska,Ukraine,2021-06-02 00:00:18,48.403718,23.275854,61650,1590,59033,1027,15,1,92,-78
4891,,Zaporizka,Ukraine,2021-06-02 00:00:18,47.26706,35.700061,102955,2351,96403,4201,176,6,628,-458
4892,,Ivano-Frankivska,Ukraine,2021-06-02 00:00:18,48.701932,24.619344,86221,2060,82736,1425,33,1,61,-29
4910,,Kyivska,Ukraine,2021-06-02 00:00:18,50.299214,30.455333,125314,2686,119321,3307,138,3,195,-60
4893,,Kirovohradska,Ukraine,2021-06-02 00:00:18,48.472378,32.081666,20296,801,17551,1944,13,6,95,-88
4894,,Luhanska,Ukraine,2021-06-02 00:00:18,48.985624,39.018116,26147,893,23906,1348,57,7,127,-77
4895,,Lvivska,Ukraine,2021-06-02 00:00:18,49.717422,23.916561,136016,3568,129711,2737,111,8,501,-398
4896,,Mykolaivska,Ukraine,2021-06-02 00:00:18,47.438413,31.778998,68676,1806,65373,1497,72,4,164,-96
4909,Kyiv,Kyivska,Ukraine,2021-06-02 00:00:18,50.448668,30.547911,206871,5097,170552,31222,434,5,3864,-3435
4911,,Odeska,Ukraine,2021-06-02 00:00:18,46.518829,30.602712,139577,2902,130601,6074,66,4,1193,-1131
4897,,Poltavska,Ukraine,2021-06-02 00:00:18,49.732656,33.778584,77046,1795,73619,1632,115,9,243,-137
4898,,Rivnenska,Ukraine,2021-06-02 00:00:18,51.039594,26.391115,78329,1173,75113,2043,117,4,262,-149
4899,,Sumska,Ukraine,2021-06-02 00:00:18,51.10612,34.12381,76945,1292,73793,1860,35,3,246,-214
4900,,Ternopilska,Ukraine,2021-06-02 00:00:18,49.402088,25.64818,69495,1180,66123,2192,32,1,234,-203
4901,,Kharkivska,Ukraine,2021-06-02 00:00:18,49.615098,36.504888,146899,3291,135300,8308,84,15,488,-419
4902,,Khersonska,Ukraine,2021-06-02 00:00:18,46.673984,33.53598,34804,1084,31397,2323,23,15,203,-195
4903,,Khmelnytska,Ukraine,2021-06-02 00:00:18,49.507456,26.929458,88007,1803,83517,2687,44,3,375,-334
4904,,Cherkaska,Ukraine,2021-06-02 00:00:18,49.260159,31.352536,80745,1241,74850,4654,89,8,692,-611
4905,,Chernivetska,Ukraine,2021-06-02 00:00:18,48.268275,25.976996,79307,1767,76320,1220,61,0,68,-7
4906,,Chernihivska,Ukraine,2021-06-02 00:00:18,51.355018,32.004509,56784,1309,53728,1747,84,4,296,-216
