FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-06-14 00:00:19,48.920517,28.685484,70868,1683,68579,606,17,0,59,-42
4908,,Volynska,Ukraine,2021-06-14 00:00:19,51.190885,24.870603,61865,1177,59714,974,14,0,76,-62
4913,,Dnipropetrovska,Ukraine,2021-06-14 00:00:19,48.301142,34.844169,134912,4366,127347,3199,101,2,217,-118
4912,,Donetska,Ukraine,2021-06-14 00:00:19,48.047635,37.674086,90129,2310,86535,1284,19,0,39,-20
4914,,Zhytomyrskа,Ukraine,2021-06-14 00:00:19,50.639546,28.475602,88143,1773,85449,921,34,1,8,25
4915,,Zakarpatska,Ukraine,2021-06-14 00:00:19,48.403718,23.275854,61937,1599,59574,764,3,0,50,-47
4891,,Zaporizka,Ukraine,2021-06-14 00:00:19,47.26706,35.700061,104002,2400,100373,1229,47,0,0,47
4892,,Ivano-Frankivska,Ukraine,2021-06-14 00:00:19,48.701932,24.619344,86543,2082,83370,1091,12,0,31,-19
4910,,Kyivska,Ukraine,2021-06-14 00:00:19,50.299214,30.455333,126673,2720,121798,2155,70,1,96,-27
4893,,Kirovohradska,Ukraine,2021-06-14 00:00:19,48.472378,32.081666,20491,827,18440,1224,13,2,10,1
4894,,Luhanska,Ukraine,2021-06-14 00:00:19,48.985624,39.018116,26386,919,24753,714,11,1,0,10
4895,,Lvivska,Ukraine,2021-06-14 00:00:19,49.717422,23.916561,136952,3618,131181,2153,47,0,73,-26
4896,,Mykolaivska,Ukraine,2021-06-14 00:00:19,47.438413,31.778998,69441,1822,66894,725,44,0,68,-24
4909,Kyiv,Kyivska,Ukraine,2021-06-14 00:00:19,50.448668,30.547911,210849,5152,195089,10608,114,5,158,-49
4911,,Odeska,Ukraine,2021-06-14 00:00:19,46.518829,30.602712,140133,2940,134493,2700,34,2,40,-8
4897,,Poltavska,Ukraine,2021-06-14 00:00:19,49.732656,33.778584,77476,1830,74680,966,19,0,14,5
4898,,Rivnenska,Ukraine,2021-06-14 00:00:19,51.039594,26.391115,79161,1196,76851,1114,29,5,6,18
4899,,Sumska,Ukraine,2021-06-14 00:00:19,51.10612,34.12381,77511,1301,74972,1238,31,1,76,-46
4900,,Ternopilska,Ukraine,2021-06-14 00:00:19,49.402088,25.64818,69882,1189,67650,1043,17,5,58,-46
4901,,Kharkivska,Ukraine,2021-06-14 00:00:19,49.615098,36.504888,147896,3428,140968,3500,52,8,515,-471
4902,,Khersonska,Ukraine,2021-06-14 00:00:19,46.673984,33.53598,35418,1109,32974,1335,32,0,20,12
4903,,Khmelnytska,Ukraine,2021-06-14 00:00:19,49.507456,26.929458,88530,1845,85571,1114,32,0,6,26
4904,,Cherkaska,Ukraine,2021-06-14 00:00:19,49.260159,31.352536,81334,1281,77837,2216,19,0,2,17
4905,,Chernivetska,Ukraine,2021-06-14 00:00:19,48.268275,25.976996,79690,1785,77142,763,21,0,15,6
4906,,Chernihivska,Ukraine,2021-06-14 00:00:19,51.355018,32.004509,57336,1327,55103,906,25,0,15,10
