FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-07-21 00:00:19,48.920517,28.685484,71299,1699,69396,204,9,3,7,-1
4908,,Volynska,Ukraine,2021-07-21 00:00:19,51.190885,24.870603,62256,1203,60977,76,4,0,16,-12
4913,,Dnipropetrovska,Ukraine,2021-07-21 00:00:19,48.301142,34.844169,136117,4479,131182,456,32,3,34,-5
4912,,Donetska,Ukraine,2021-07-21 00:00:19,48.047635,37.674086,91128,2375,88343,410,48,2,28,18
4914,,Zhytomyrskа,Ukraine,2021-07-21 00:00:19,50.639546,28.475602,88676,1800,86583,293,11,0,11,0
4915,,Zakarpatska,Ukraine,2021-07-21 00:00:19,48.403718,23.275854,62174,1607,60489,78,5,1,2,2
4891,,Zaporizka,Ukraine,2021-07-21 00:00:19,47.26706,35.700061,104917,2451,102213,253,14,0,8,6
4892,,Ivano-Frankivska,Ukraine,2021-07-21 00:00:19,48.701932,24.619344,86776,2104,84585,87,7,0,1,6
4910,,Kyivska,Ukraine,2021-07-21 00:00:19,50.299214,30.455333,127978,2760,124683,535,6,1,5,0
4893,,Kirovohradska,Ukraine,2021-07-21 00:00:19,48.472378,32.081666,20688,854,19723,111,1,1,3,-3
4894,,Luhanska,Ukraine,2021-07-21 00:00:19,48.985624,39.018116,26878,961,25655,262,35,1,12,22
4895,,Lvivska,Ukraine,2021-07-21 00:00:19,49.717422,23.916561,137854,3676,133694,484,20,1,7,12
4896,,Mykolaivska,Ukraine,2021-07-21 00:00:19,47.438413,31.778998,70212,1859,68209,144,4,0,19,-15
4909,Kyiv,Kyivska,Ukraine,2021-07-21 00:00:19,50.448668,30.547911,216959,5221,207750,3988,228,4,203,21
4911,,Odeska,Ukraine,2021-07-21 00:00:19,46.518829,30.602712,141395,3003,137587,805,35,1,16,18
4897,,Poltavska,Ukraine,2021-07-21 00:00:19,49.732656,33.778584,78121,1869,76052,200,15,1,13,1
4898,,Rivnenska,Ukraine,2021-07-21 00:00:19,51.039594,26.391115,79616,1207,78337,72,3,1,15,-13
4899,,Sumska,Ukraine,2021-07-21 00:00:19,51.10612,34.12381,78204,1333,76592,279,35,0,40,-5
4900,,Ternopilska,Ukraine,2021-07-21 00:00:19,49.402088,25.64818,70124,1204,68874,46,1,0,9,-8
4901,,Kharkivska,Ukraine,2021-07-21 00:00:19,49.615098,36.504888,148968,3581,144827,560,18,2,31,-15
4902,,Khersonska,Ukraine,2021-07-21 00:00:19,46.673984,33.53598,36069,1157,34623,289,30,0,10,20
4903,,Khmelnytska,Ukraine,2021-07-21 00:00:19,49.507456,26.929458,89090,1887,87046,157,19,2,25,-8
4904,,Cherkaska,Ukraine,2021-07-21 00:00:19,49.260159,31.352536,82043,1320,80379,344,13,1,8,4
4905,,Chernivetska,Ukraine,2021-07-21 00:00:19,48.268275,25.976996,80058,1795,78174,89,4,0,9,-5
4906,,Chernihivska,Ukraine,2021-07-21 00:00:19,51.355018,32.004509,57675,1351,55952,372,1,0,8,-7
