FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-02-13 00:00:19,48.920517,28.685484,29487,561,24858,4068,307,9,209,89
4908,,Volynska,Ukraine,2021-02-13 00:00:19,51.190885,24.870603,37912,600,35316,1996,117,0,69,48
4913,,Dnipropetrovska,Ukraine,2021-02-13 00:00:19,48.301142,34.844169,69979,1898,64432,3649,297,6,534,-243
4912,,Donetska,Ukraine,2021-02-13 00:00:19,48.047635,37.674086,45428,1008,42187,2233,147,0,187,-40
4914,,Zhytomyrskа,Ukraine,2021-02-13 00:00:19,50.639546,28.475602,46222,777,42657,2788,185,3,161,21
4915,,Zakarpatska,Ukraine,2021-02-13 00:00:19,48.403718,23.275854,34318,785,28890,4643,314,4,115,195
4891,,Zaporizka,Ukraine,2021-02-13 00:00:19,47.26706,35.700061,67825,959,63270,3596,153,10,258,-115
4892,,Ivano-Frankivska,Ukraine,2021-02-13 00:00:19,48.701932,24.619344,53625,1032,44835,7758,592,9,146,437
4910,,Kyivska,Ukraine,2021-02-13 00:00:19,50.299214,30.455333,71283,1176,63875,6232,246,3,676,-433
4893,,Kirovohradska,Ukraine,2021-02-13 00:00:19,48.472378,32.081666,10076,350,7536,2190,12,2,34,-24
4894,,Luhanska,Ukraine,2021-02-13 00:00:19,48.985624,39.018116,14434,428,12699,1307,52,0,61,-9
4895,,Lvivska,Ukraine,2021-02-13 00:00:19,49.717422,23.916561,73855,2174,65742,5939,373,14,648,-289
4896,,Mykolaivska,Ukraine,2021-02-13 00:00:19,47.438413,31.778998,40081,734,31521,7826,150,7,307,-164
4909,Kyiv,Kyivska,Ukraine,2021-02-13 00:00:19,50.448668,30.547911,131547,2492,84847,44208,348,8,1540,-1200
4911,,Odeska,Ukraine,2021-02-13 00:00:19,46.518829,30.602712,83042,1371,76062,5609,143,5,757,-619
4897,,Poltavska,Ukraine,2021-02-13 00:00:19,49.732656,33.778584,44421,935,41104,2382,91,2,78,11
4898,,Rivnenska,Ukraine,2021-02-13 00:00:19,51.039594,26.391115,47106,591,44954,1561,130,0,185,-55
4899,,Sumska,Ukraine,2021-02-13 00:00:19,51.10612,34.12381,46791,639,44257,1895,103,1,47,55
4900,,Ternopilska,Ukraine,2021-02-13 00:00:19,49.402088,25.64818,39261,560,36766,1935,168,1,107,60
4901,,Kharkivska,Ukraine,2021-02-13 00:00:19,49.615098,36.504888,80012,1471,73290,5251,189,10,178,1
4902,,Khersonska,Ukraine,2021-02-13 00:00:19,46.673984,33.53598,21219,607,19320,1292,48,4,101,-57
4903,,Khmelnytska,Ukraine,2021-02-13 00:00:19,49.507456,26.929458,45424,824,42535,2065,145,2,221,-78
4904,,Cherkaska,Ukraine,2021-02-13 00:00:19,49.260159,31.352536,47004,589,43174,3241,122,4,49,69
4905,,Chernivetska,Ukraine,2021-02-13 00:00:19,48.268275,25.976996,47917,918,42185,4814,243,3,224,16
4906,,Chernihivska,Ukraine,2021-02-13 00:00:19,51.355018,32.004509,34598,695,29843,4060,98,9,319,-230
