FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-02-12 00:00:19,48.920517,28.685484,29180,552,24649,3979,392,2,161,229
4908,,Volynska,Ukraine,2021-02-12 00:00:19,51.190885,24.870603,37795,600,35247,1948,125,0,75,50
4913,,Dnipropetrovska,Ukraine,2021-02-12 00:00:19,48.301142,34.844169,69682,1892,63898,3892,306,9,175,122
4912,,Donetska,Ukraine,2021-02-12 00:00:19,48.047635,37.674086,45281,1008,42000,2273,156,8,286,-138
4914,,Zhytomyrskа,Ukraine,2021-02-12 00:00:19,50.639546,28.475602,46037,774,42496,2767,367,1,139,227
4915,,Zakarpatska,Ukraine,2021-02-12 00:00:19,48.403718,23.275854,34004,781,28775,4448,368,5,84,279
4891,,Zaporizka,Ukraine,2021-02-12 00:00:19,47.26706,35.700061,67672,949,63012,3711,182,20,680,-518
4892,,Ivano-Frankivska,Ukraine,2021-02-12 00:00:19,48.701932,24.619344,53033,1023,44689,7321,482,9,242,231
4910,,Kyivska,Ukraine,2021-02-12 00:00:19,50.299214,30.455333,71037,1173,63199,6665,159,4,829,-674
4893,,Kirovohradska,Ukraine,2021-02-12 00:00:19,48.472378,32.081666,10064,348,7502,2214,37,6,50,-19
4894,,Luhanska,Ukraine,2021-02-12 00:00:19,48.985624,39.018116,14382,428,12638,1316,43,2,77,-36
4895,,Lvivska,Ukraine,2021-02-12 00:00:19,49.717422,23.916561,73482,2160,65094,6228,319,9,396,-86
4896,,Mykolaivska,Ukraine,2021-02-12 00:00:19,47.438413,31.778998,39931,727,31214,7990,83,2,619,-538
4909,Kyiv,Kyivska,Ukraine,2021-02-12 00:00:19,50.448668,30.547911,131199,2484,83307,45408,335,11,623,-299
4911,,Odeska,Ukraine,2021-02-12 00:00:19,46.518829,30.602712,82899,1366,75305,6228,155,6,441,-292
4897,,Poltavska,Ukraine,2021-02-12 00:00:19,49.732656,33.778584,44330,933,41026,2371,126,3,117,6
4898,,Rivnenska,Ukraine,2021-02-12 00:00:19,51.039594,26.391115,46976,591,44769,1616,139,1,228,-90
4899,,Sumska,Ukraine,2021-02-12 00:00:19,51.10612,34.12381,46688,638,44210,1840,102,3,98,1
4900,,Ternopilska,Ukraine,2021-02-12 00:00:19,49.402088,25.64818,39093,559,36659,1875,153,4,155,-6
4901,,Kharkivska,Ukraine,2021-02-12 00:00:19,49.615098,36.504888,79823,1461,73112,5250,232,6,250,-24
4902,,Khersonska,Ukraine,2021-02-12 00:00:19,46.673984,33.53598,21171,603,19219,1349,42,1,69,-28
4903,,Khmelnytska,Ukraine,2021-02-12 00:00:19,49.507456,26.929458,45279,822,42314,2143,235,6,216,13
4904,,Cherkaska,Ukraine,2021-02-12 00:00:19,49.260159,31.352536,46882,585,43125,3172,129,1,150,-22
4905,,Chernivetska,Ukraine,2021-02-12 00:00:19,48.268275,25.976996,47674,915,41961,4798,291,4,170,117
4906,,Chernihivska,Ukraine,2021-02-12 00:00:19,51.355018,32.004509,34500,686,29524,4290,81,1,238,-158
