FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-05-17 16:53:05,48.920517,28.685484,241,0,12,229,41,0,4,37
4908,,Volynska,Ukraine,2020-05-17 16:53:05,51.190885,24.870603,100,4,3,93,20,1,0,19
4913,,Dnipropetrovska,Ukraine,2020-05-17 16:53:05,48.301142,34.844169,74,0,8,66,3,0,0,3
4912,,Donetska,Ukraine,2020-05-17 16:53:05,48.047635,37.674086,12,1,1,10,0,0,0,0
4914,,Zhytomyrskа,Ukraine,2020-05-17 16:53:05,50.639546,28.475602,130,4,1,125,18,1,1,16
4915,,Zakarpatska,Ukraine,2020-05-17 16:53:05,48.403718,23.275854,110,4,12,94,11,0,0,11
4891,,Zaporizka,Ukraine,2020-05-17 16:53:05,47.26706,35.700061,99,2,12,85,10,1,1,8
4892,,Ivano-Frankivska,Ukraine,2020-05-17 16:53:05,48.701932,24.619344,356,27,18,311,24,1,2,21
4910,,Kyivska,Ukraine,2020-05-17 16:53:05,50.299214,30.455333,230,9,12,209,6,2,1,3
4893,,Kirovohradska,Ukraine,2020-05-17 16:53:05,48.472378,32.081666,192,8,0,184,0,0,0,0
4894,,Luhanska,Ukraine,2020-05-17 16:53:05,48.985624,39.018116,4,0,0,4,1,0,0,1
4895,,Lvivska,Ukraine,2020-05-17 16:53:05,49.717422,23.916561,152,6,6,140,16,1,0,15
4896,,Mykolaivska,Ukraine,2020-05-17 16:53:05,47.438413,31.778998,14,0,0,14,9,0,0,9
4909,Kyiv,Kyivska,Ukraine,2020-05-17 16:53:05,50.448668,30.547911,612,11,0,601,61,1,0,60
4911,,Odeska,Ukraine,2020-05-17 16:53:05,46.518829,30.602712,70,1,0,69,1,0,0,1
4897,,Poltavska,Ukraine,2020-05-17 16:53:05,49.732656,33.778584,27,0,3,24,1,0,3,-2
4898,,Rivnenska,Ukraine,2020-05-17 16:53:05,51.039594,26.391115,173,7,8,158,39,0,0,39
4899,,Sumska,Ukraine,2020-05-17 16:53:05,51.10612,34.12381,77,4,2,71,3,0,0,3
4900,,Ternopilska,Ukraine,2020-05-17 16:53:05,49.402088,25.64818,287,5,15,267,7,0,7,0
4901,,Kharkivska,Ukraine,2020-05-17 16:53:05,49.615098,36.504888,25,1,1,23,11,1,1,9
4902,,Khersonska,Ukraine,2020-05-17 16:53:05,46.673984,33.53598,41,1,1,39,7,0,1,6
4903,,Khmelnytska,Ukraine,2020-05-17 16:53:05,49.507456,26.929458,34,2,3,29,12,0,0,12
4904,,Cherkaska,Ukraine,2020-05-17 16:53:05,49.260159,31.352536,105,2,4,99,0,0,3,-3
4905,,Chernivetska,Ukraine,2020-05-17 16:53:05,48.268275,25.976996,589,8,21,560,43,0,0,43
4906,,Chernihivska,Ukraine,2020-05-17 16:53:05,51.355018,32.004509,10,1,0,9,0,0,0,0
